update,scenario,env_mode,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction
165,1,capability_aware,0.6980901067654486,82,0.214375,0.0,0.125,0,100,0,0,0.0023244682233780622,114.21683502197266,1.4756221771240234,0.005280936602503061,0.0
166,1,capability_aware,0.5535453139259516,82,0.46625,0.0,0.375,0,356,0,0,-0.0019447596278041601,103.57063293457031,1.4687553644180298,0.002801676047965884,0.0
167,1,capability_aware,0.3775939002555333,82,0.485625,0.0,0.375,0,612,0,0,-0.0035306517966091633,18.947677612304688,1.4978779554367065,-0.00036740736686624587,0.0
168,1,capability_aware,0.3973866672854456,82,0.665,0.0,0.375,0,868,0,0,-0.0038580112159252167,21.495132446289062,1.4946991205215454,0.0010036734165623784,0.0
169,1,capability_aware,0.9119890873917029,83,0.154375,0.0,0.25,0,124,0,0,-0.0038513178005814552,292.25592041015625,1.4391292333602905,0.0002616541460156441,0.0
170,1,capability_aware,0.5354807100204653,83,0.36375,0.0,0.375,0,380,0,0,-0.0006630511488765478,52.770233154296875,1.441454529762268,0.00584239698946476,0.0
171,1,capability_aware,0.3709825200967316,83,0.476875,0.0,0.375,0,636,0,0,-0.0035477066412568092,15.955549240112305,1.4676003456115723,-0.003660083981230855,0.0
172,1,capability_aware,0.6123669557155154,83,0.7825,0.0,0.625,0,892,0,0,-0.0020328140817582607,66.89798736572266,1.4408073425292969,0.002026558853685856,0.0
173,1,capability_aware,0.680914720200235,84,0.216875,0.0,0.25,0,148,0,0,0.00020814407616853714,224.01144409179688,1.2517186403274536,-1.8106928109773435e-05,0.0
174,1,capability_aware,0.643077185201264,84,0.43375,0.0,0.625,0,404,0,0,-0.00635656900703907,68.41354370117188,1.423035979270935,-0.00043032271787524223,0.0
175,1,capability_aware,0.5098161614932906,84,0.536875,0.0,0.75,0,660,0,0,-0.004134457558393478,45.65900421142578,1.459676742553711,0.006165255326777697,0.0
176,1,capability_aware,0.4318368398007806,84,0.706875,0.0,0.75,0,916,0,0,-0.0023442027159035206,27.478801727294922,1.4570785760879517,0.011687966994941235,0.0
177,1,capability_aware,0.5424819426070826,85,0.29625,0.0,0.25,0,172,0,0,-0.000683516263961792,102.03009033203125,1.3513809442520142,0.003911138512194157,0.0
178,1,capability_aware,0.8384077191076358,85,0.600625,0.0,0.625,0,428,0,0,-0.006430511362850666,162.22769165039062,1.3998912572860718,0.005636767949908972,0.0
179,1,capability_aware,0.5179423677145678,85,0.799375,0.0,0.625,0,684,0,0,-0.004046353977173567,43.54555130004883,1.4497007131576538,0.0004987308639101684,0.0
180,1,capability_aware,0.3684210428127699,85,0.865625,0.0,0.75,0,940,0,0,-0.00582059845328331,15.947891235351562,1.44256591796875,0.008257864974439144,0.1380208283662796
181,1,capability_aware,0.7232833972557273,86,0.235,0.0,0.25,0,196,0,0,-0.019946791231632233,233.28030395507812,1.3243671655654907,0.011889745481312275,0.1393229216337204
182,1,capability_aware,0.6820418966060515,86,0.369375,0.125,0.625,0,452,0,0,-0.006581061519682407,95.94841766357422,1.392403244972229,0.008973097428679466,0.0533854179084301
183,1,capability_aware,0.5730533855157773,86,0.643125,0.125,0.75,0,708,0,0,-0.004013995174318552,55.81273651123047,1.3792146444320679,0.005596401635557413,0.0
184,1,capability_aware,0.4214280708638398,86,0.81,0.125,0.75,0,964,0,0,-0.005773710552603006,22.502399444580078,1.4275107383728027,-0.0014101400738582015,0.0
185,1,capability_aware,1.0463498262874964,87,0.405,0.0,0.5,0,220,0,0,0.0008322964422404766,287.7066955566406,1.3550440073013306,0.003840417368337512,0.0
186,1,capability_aware,0.49399659016717123,87,0.65125,0.0,0.5,0,476,0,0,-0.003538343124091625,40.03825378417969,1.4158730506896973,0.0034693849738687277,0.0
187,1,capability_aware,0.4562702360390176,87,0.776875,0.0,0.75,0,732,0,0,-0.004403575323522091,29.537214279174805,1.440090298652649,0.00792315136641264,0.0
188,1,capability_aware,0.3893167782700857,87,0.82125,0.0,0.875,0,988,0,0,-0.016600141301751137,15.84135627746582,1.4583826065063477,0.005640036892145872,0.03125
189,1,capability_aware,1.2485877469589468,88,0.2975,0.125,0.5,0,244,0,0,0.0009742341935634613,351.5224609375,1.3629881143569946,0.000560080457944423,0.0
190,1,capability_aware,0.7675440931793673,88,0.616875,0.25,0.875,0,500,0,0,-0.0008012875914573669,121.31501007080078,1.4233084917068481,0.0032319296151399612,0.0
191,1,capability_aware,0.4520121494565501,88,0.73625,0.25,0.875,0,756,0,0,-0.0025276998057961464,29.748294830322266,1.453602910041809,0.004607380833476782,0.0
192,1,capability_aware,0.17876785474800272,90,0.011875,0.0,0.0,0,4,0,0,-0.00892132893204689,68.07270812988281,1.430344581604004,0.008283231407403946,0.0
193,1,capability_aware,0.30567567604157375,91,0.268125,0.0,0.125,0,254,0,0,-0.009506446309387684,131.927490234375,1.3540061712265015,0.00611882796511054,0.0598958320915699
194,1,capability_aware,0.5070203933646553,91,0.415625,0.0,0.25,0,510,0,0,-0.0038852482102811337,38.18669509887695,1.4340262413024902,0.0015085033373907208,0.0
195,1,capability_aware,0.34048751900354546,91,0.4325,0.0,0.25,0,766,0,0,-0.024551168084144592,12.226652145385742,1.4483195543289185,0.011162668466567993,0.1614583283662796
196,1,capability_aware,0.8240150474666734,92,0.048125,0.0,0.125,0,22,0,0,-0.005194314755499363,108.30500793457031,1.4339722394943237,0.007920009084045887,0.2135416716337204
197,1,capability_aware,0.7422982211519411,92,0.26875,0.125,0.125,0,278,0,0,-0.004730850923806429,103.03125,1.398145079612732,0.0002646708453539759,0.0
198,1,capability_aware,0.4078620611799124,92,0.391875,0.125,0.125,0,534,0,0,-0.0061710551381111145,16.256208419799805,1.4093365669250488,0.0017972415080294013,0.0
199,1,capability_aware,0.4488251901498188,92,0.435625,0.25,0.125,0,790,0,0,-0.005885845050215721,52.995819091796875,1.4281820058822632,0.0011602543527260423,0.16015625
200,1,capability_aware,0.7869791885102586,93,0.079375,0.0,0.0,0,46,0,0,-0.00030607543885707855,225.1839599609375,1.367500901222229,0.004497882444411516,0.02604166604578495
201,1,capability_aware,0.3929854435289144,94,0.114375,0.0,0.0,0,51,0,0,-0.013819944113492966,177.7696075439453,1.4026026725769043,0.006878396030515432,0.0
202,1,capability_aware,0.7050892834668048,94,0.30375,0.0,0.25,0,307,0,0,-0.00448581762611866,193.30772399902344,1.357688546180725,0.0024952415842562914,0.0
203,1,capability_aware,0.29804562938807067,94,0.39125,0.0,0.25,0,563,0,0,-0.006985461805015802,12.27843189239502,1.3880367279052734,0.00426308810710907,0.0
204,1,capability_aware,0.3428506796481088,94,0.45125,0.0,0.25,0,819,0,0,-0.00041858479380607605,11.076663970947266,1.4308843612670898,0.0006229397840797901,0.1510416716337204
205,1,capability_aware,0.4521486436096893,95,0.145625,0.0,0.0,0,75,0,0,0.0022458769381046295,44.82270050048828,1.3694900274276733,0.004735337570309639,0.0
206,1,capability_aware,0.560085301676736,95,0.366875,0.0,0.0,0,331,0,0,0.0016002529300749302,77.76155090332031,1.3414263725280762,0.0007833866402506828,0.0
207,1,capability_aware,0.3167927335452987,95,0.5375,0.0,0.125,0,587,0,0,-0.001847864594310522,20.848852157592773,1.3934383392333984,0.0011185863986611366,0.0
208,1,capability_aware,0.14306063055846607,95,0.575625,0.0,0.125,0,843,0,0,-0.005138359498232603,3.3133997917175293,1.4530185461044312,0.0033244211226701736,0.0
209,1,capability_aware,0.8098650174976285,96,0.136875,0.0,0.0,0,99,0,0,-0.003404635936021805,229.08865356445312,1.3635843992233276,0.0007018906180746853,0.010416666977107525
210,1,capability_aware,0.8177186000175425,96,0.295625,0.0,0.375,0,355,0,0,-0.005633557680994272,189.11460876464844,1.3236063718795776,0.00438480731099844,0.0026041667442768812
211,1,capability_aware,0.4304828058602652,96,0.529375,0.0,0.625,0,611,0,0,-0.0034418758004903793,36.433319091796875,1.3959778547286987,0.0009146981756202877,0.0
212,1,capability_aware,0.5271076969420392,96,0.7875,0.0,0.75,0,867,0,0,-0.011846653185784817,41.68836975097656,1.4229788780212402,0.011727474629878998,0.3203125
213,1,capability_aware,0.7342894801276998,97,0.174375,0.0,0.125,0,123,0,0,-0.005448505282402039,110.56982421875,1.3490443229675293,0.007572778966277838,0.1197916641831398
214,1,capability_aware,0.9613278611368514,97,0.538125,0.0,0.375,0,379,0,0,-0.005863604135811329,208.7291259765625,1.3701763153076172,0.003508665831759572,0.0
215,1,capability_aware,0.3659771172692672,97,0.5725,0.0,0.375,0,635,0,0,-0.0242009200155735,12.90612506866455,1.392717719078064,0.004436557646840811,0.3580729067325592
216,1,capability_aware,0.5354738528294547,97,0.59125,0.25,0.375,0,891,0,0,-0.007470890413969755,55.19159698486328,1.3985958099365234,0.003396364161744714,0.0065104165114462376
217,1,capability_aware,1.4489690895134117,98,0.274375,0.125,0.5,0,147,0,0,-0.0021956118289381266,638.7597045898438,1.3551521301269531,0.003527923719957471,0.0
218,1,capability_aware,0.5144474470630485,98,0.52875,0.125,0.625,0,403,0,0,-0.0018195980228483677,35.649208068847656,1.396690845489502,0.0026898831129074097,0.0416666679084301
219,1,capability_aware,0.41314425715609104,98,0.6575,0.125,0.625,0,659,0,0,-0.010216044262051582,21.023353576660156,1.397086501121521,0.0064436085522174835,0.3385416567325592
220,1,capability_aware,0.34967271631558106,98,0.690625,0.125,0.625,0,915,0,0,-0.03379064425826073,11.010921478271484,1.3982319831848145,0.017627893015742302,0.3424479067325592
221,1,capability_aware,0.8896202762775829,99,0.286875,0.0,0.25,0,171,0,0,0.003677783999592066,278.10809326171875,1.3745685815811157,0.0043348888866603374,0.0
222,1,capability_aware,0.5265977263782986,99,0.45125,0.0,0.375,0,427,0,0,-0.008059566840529442,34.09455871582031,1.3679040670394897,0.0007519384962506592,0.0
223,1,capability_aware,0.6386613519402999,99,0.593125,0.125,0.875,0,683,0,0,-0.012199104763567448,76.40606689453125,1.380081295967102,0.0021850315388292074,0.0
224,1,capability_aware,0.4832863534174976,99,0.743125,0.125,1.0,0,939,0,0,-0.011496408842504025,30.445035934448242,1.3899918794631958,0.011019255965948105,0.078125
225,1,capability_aware,0.4402626218416117,100,0.164375,0.0,0.0,0,195,0,0,-0.002194313332438469,69.99950408935547,1.3071860074996948,0.009024308063089848,0.12890625
226,1,capability_aware,0.8051394106842054,100,0.45625,0.125,0.5,0,451,0,0,-0.0024329633451998234,185.47689819335938,1.3418922424316406,0.003916088491678238,0.0
227,1,capability_aware,1.0149468077488564,101,0.281875,0.0,0.375,0,186,0,0,0.0031314007937908173,382.567626953125,1.20099675655365,-0.00099069660063833,0.0
228,1,capability_aware,0.7006122526090621,101,0.624375,0.0,0.75,0,442,0,0,-0.0009790360927581787,70.35728454589844,1.3830939531326294,0.002670528134331107,0.0
229,1,capability_aware,0.5035143520854035,101,0.73625,0.125,0.75,0,698,0,0,-0.0042001428082585335,55.71858215332031,1.4297157526016235,-0.0006363539141602814,0.0
230,1,capability_aware,0.8925337685850536,102,0.478125,0.0,0.5,0,246,0,0,-0.0018234415911138058,318.440185546875,1.1819254159927368,0.007254922296851873,0.0
231,1,capability_aware,0.8593233105784748,102,0.640625,0.25,0.625,0,502,0,0,-0.010160345584154129,162.0755615234375,1.3608484268188477,0.005867427680641413,0.1354166716337204
232,1,capability_aware,0.43122641018226204,102,0.823125,0.25,0.875,0,758,0,0,0.0024052991066128016,22.4179630279541,1.397042155265808,0.0028648318257182837,0.0325520820915699
233,1,capability_aware,0.5099924987152917,103,0.03375,0.0,0.0,0,14,0,0,0.0021844645962119102,78.12150573730469,1.4191564321517944,0.0023858228232711554,0.0
234,1,capability_aware,0.7952245939968634,103,0.388125,0.125,0.375,0,270,0,0,-0.008989984169602394,216.69586181640625,1.3178973197937012,0.0011996618704870343,0.0
235,1,capability_aware,0.5629461573407752,103,0.66125,0.125,0.5,0,526,0,0,-0.003594174049794674,37.24217987060547,1.4054292440414429,-0.0048948596231639385,0.0
236,1,capability_aware,0.30624096005885804,103,0.6825,0.125,0.625,0,782,0,0,-0.002789959544315934,22.52480697631836,1.4638919830322266,0.005169418640434742,0.0
237,1,capability_aware,0.5866475100629032,104,0.089375,0.0,0.125,0,38,0,0,-0.004934935364872217,116.82907104492188,1.3994563817977905,0.0006401894497685134,0.0
238,1,capability_aware,0.23681031501837424,104,0.343125,0.0,0.125,0,294,0,0,-0.001857853028923273,5.849153518676758,1.4261651039123535,0.001451040618121624,0.0
239,1,capability_aware,0.36788265265818154,104,0.5375,0.0,0.25,0,550,0,0,-0.00045706890523433685,56.50737762451172,1.4281435012817383,-0.00022077420726418495,0.0
240,1,capability_aware,0.6461148850185054,104,0.745625,0.0,0.5,0,806,0,0,-0.0037600169889628887,51.68122863769531,1.4295040369033813,-0.00010328941425541416,0.0
241,1,capability_aware,0.5491548806840001,105,0.14625,0.0,0.125,0,62,0,0,-0.005297339521348476,124.01687622070312,1.4165176153182983,0.003452851204201579,0.0065104165114462376
242,1,capability_aware,0.6460910099513058,105,0.355,0.0,0.25,0,318,0,0,-0.0028699683025479317,116.8277359008789,1.415043830871582,-0.00033820621320046484,0.0
243,1,capability_aware,0.2753334412445838,105,0.399375,0.125,0.25,0,574,0,0,0.0010294343810528517,13.350893020629883,1.4635339975357056,0.0011776718311011791,0.0
244,1,capability_aware,0.26840128866888335,105,0.54625,0.125,0.25,0,830,0,0,-0.0023444006219506264,9.492085456848145,1.3998390436172485,0.0042375377379357815,0.0
245,1,capability_aware,1.0966868233335845,106,0.17125,0.0,0.75,0,86,0,0,-0.0021039878483861685,425.42181396484375,1.398712158203125,9.016491094371304e-05,0.0
246,1,capability_aware,0.9751056978826682,107,0.274375,0.125,0.25,0,147,0,0,-0.0006646756082773209,369.9768981933594,1.351291537284851,-0.0005341561045497656,0.0
247,1,capability_aware,0.5553049568261486,107,0.448125,0.125,0.375,0,403,0,0,-0.0031572463922202587,78.72654724121094,1.4065403938293457,0.0005923818680457771,0.0
248,1,capability_aware,0.3576513944171893,107,0.48625,0.125,0.375,0,659,0,0,-0.0020590247586369514,9.455531120300293,1.4500905275344849,0.0019470974802970886,0.0
249,1,capability_aware,0.3648688356497587,108,0.00875,0.0,0.0,0,3,0,0,-0.0126945860683918,132.18698120117188,1.388638973236084,0.00555947981774807,0.02083333395421505
250,1,capability_aware,0.9387177659928057,108,0.3425,0.0,0.375,0,259,0,0,-0.017849072813987732,271.16436767578125,1.3331775665283203,0.015581212937831879,0.0885416641831398
251,1,capability_aware,0.512088860885342,108,0.549375,0.0,0.625,0,515,0,0,-0.009815659373998642,30.567262649536133,1.2847121953964233,0.00986417755484581,0.0
252,1,capability_aware,0.6453929474300821,108,0.759375,0.125,0.875,0,771,0,0,-0.0008477764204144478,72.09587097167969,1.316969871520996,0.011663270182907581,0.02864583395421505
253,1,capability_aware,0.3519748507528675,109,0.060625,0.0,0.0,0,27,0,0,-0.0003925040364265442,16.633930206298828,1.354796290397644,0.0015127952210605145,0.0
254,1,capability_aware,1.0798712295040787,109,0.49125,0.0,0.375,0,283,0,0,-0.0008236607536673546,264.8708190917969,1.2000094652175903,-0.0008906464208848774,0.0
255,1,capability_aware,0.4360643120617169,109,0.6275,0.0,0.5,0,539,0,0,-0.0003994852304458618,22.702091217041016,1.3213361501693726,0.012440427206456661,0.0846354141831398
256,1,capability_aware,0.5391734388085752,109,0.740625,0.0,0.75,0,795,0,0,-0.00130775710567832,34.14366912841797,1.2838517427444458,0.012390841729938984,0.2434895783662796
257,1,capability_aware,0.38821688149118927,110,0.12,0.0,0.0,0,51,0,0,0.0027099521830677986,17.537294387817383,1.32028067111969,0.007952486164867878,0.0
258,1,capability_aware,0.8720326907787239,110,0.488125,0.0,0.0,0,307,0,0,-0.0004472718574106693,156.91937255859375,1.117293119430542,0.002263727132230997,0.0
259,1,capability_aware,0.7035746447545534,110,0.6325,0.0,0.375,0,563,0,0,-0.0046729715541005135,104.33219909667969,1.2476874589920044,0.00044497987255454063,0.0
260,1,capability_aware,0.44753014418984094,110,0.78625,0.0,0.5,0,819,0,0,-0.009472018107771873,16.838699340820312,1.2585434913635254,0.011080957017838955,0.1393229216337204
261,1,capability_aware,0.9209024066767597,111,0.165,0.0,0.375,0,75,0,0,-0.0012513808906078339,349.8072509765625,1.2515727281570435,0.0005725325900129974,0.0
262,1,capability_aware,0.6412057278776047,111,0.3175,0.125,0.375,0,331,0,0,-8.433591574430466e-06,59.258941650390625,1.2397748231887817,5.4299987823469564e-05,0.0
263,1,capability_aware,0.32704407706842176,111,0.3625,0.125,0.375,0,587,0,0,-0.005614029709249735,6.469875335693359,1.2764917612075806,0.002329874550923705,0.0
264,1,capability_aware,0.5372683979003341,111,0.485,0.25,0.5,0,843,0,0,0.0012703631073236465,47.97493362426758,1.2285908460617065,0.0030469773337244987,0.2057291716337204
265,1,capability_aware,0.5170013528859272,112,0.105625,0.0,0.0,0,99,0,0,-0.0011168662458658218,121.0105972290039,1.2468249797821045,0.0012158058816567063,0.00390625
266,1,capability_aware,0.7286251327386708,112,0.45375,0.0,0.375,0,355,0,0,-0.00034554721787571907,115.89460754394531,1.1535284519195557,0.0036640584003180265,0.0
267,1,capability_aware,0.5403863686915429,112,0.6225,0.0,0.5,0,611,0,0,-0.01294452603906393,28.54645347595215,1.206896185874939,0.0039331428706645966,0.0
268,1,capability_aware,0.4011478250431537,112,0.6825,0.0,0.625,0,867,0,0,-0.0323609858751297,11.302325248718262,1.2796069383621216,0.005361421499401331,0.234375
269,1,capability_aware,1.0485898785627796,113,0.285,0.0,0.375,0,123,0,0,-0.004655926488339901,261.30218505859375,1.1720871925354004,0.003274517832323909,0.0065104165114462376
270,1,capability_aware,0.41491109992784914,113,0.4025,0.0,0.375,0,379,0,0,0.0068889944814145565,10.328667640686035,1.2035714387893677,0.00021596935403067619,0.0
271,1,capability_aware,0.28701897286975964,113,0.436875,0.0,0.375,0,635,0,0,-0.01688706874847412,3.2997236251831055,1.2421399354934692,-0.0009092969703488052,0.05078125
272,1,capability_aware,0.7586942451162031,113,0.6525,0.25,0.625,0,891,0,0,-0.0011261655017733574,123.98837280273438,1.2208019495010376,0.005963497329503298,0.0807291641831398
273,1,capability_aware,0.49791965909935243,114,0.214375,0.0,0.125,0,147,0,0,-0.0023802979849278927,64.58692932128906,1.256698727607727,0.005233272444456816,0.02213541604578495
274,1,capability_aware,0.7292622274908354,114,0.52625,0.0,0.375,0,403,0,0,-0.0005168849602341652,122.08279418945312,1.2811166048049927,0.001244020531885326,0.0078125
275,1,capability_aware,0.6982844913804911,114,0.758125,0.125,0.625,0,659,0,0,-0.0017731119878590107,107.75521850585938,1.295082926750183,0.0038529543671756983,0.0
276,1,capability_aware,0.41067277098181876,114,0.85125,0.125,0.75,0,915,0,0,-0.00089410156942904,9.795032501220703,1.3428665399551392,-0.000717798073310405,0.0
277,1,capability_aware,1.0173769537996122,115,0.251875,0.0,0.375,0,171,0,0,-0.003953110426664352,291.23345947265625,1.3026918172836304,0.0017122855642810464,0.0
278,1,capability_aware,0.66045439595473,116,0.173125,0.0,0.125,0,88,0,0,-0.002927628345787525,179.52818298339844,1.3437305688858032,-0.0007336653652600944,0.0
279,1,capability_aware,0.46854197610809933,116,0.386875,0.0,0.25,0,344,0,0,0.0005219308659434319,69.94801330566406,1.3265610933303833,0.0014762458158656955,0.0
280,1,capability_aware,0.7740630187254283,116,0.58875,0.125,0.5,0,600,0,0,-0.00263109989464283,79.15930938720703,1.244030475616455,0.0014367764815688133,0.0
281,1,capability_aware,0.4378040088722628,116,0.660625,0.125,0.625,0,856,0,0,-0.010059598833322525,18.331785202026367,1.3648539781570435,0.0017884628614410758,0.0
282,1,capability_aware,0.6271162098960303,117,0.20625,0.0,0.125,0,112,0,0,-0.011427687481045723,87.5951919555664,1.3571357727050781,0.004168167244642973,0.009114583022892475
283,1,capability_aware,0.6747067621799943,117,0.384375,0.0,0.375,0,368,0,0,-0.009686121717095375,105.43509674072266,1.3457809686660767,0.004311650991439819,0.0
284,1,capability_aware,0.8301352945945837,117,0.683125,0.125,0.5,0,624,0,0,0.0022090477868914604,136.09881591796875,1.372230052947998,0.004358718637377024,0.0390625
285,1,capability_aware,0.5700352433468652,117,0.8525,0.125,1.0,0,880,0,0,-0.006906613707542419,37.891929626464844,1.4568692445755005,0.005051345098763704,0.013020833022892475
286,1,capability_aware,0.7727753924045828,118,0.25125,0.0,0.125,0,136,0,0,-0.0037120720371603966,145.7595672607422,1.397059440612793,0.0023176309186965227,0.0
287,1,capability_aware,0.7644872244891303,118,0.515625,0.0,0.375,0,392,0,0,-0.00020094960927963257,92.68749237060547,1.397915005683899,6.742728874087334e-05,0.0
288,1,capability_aware,0.5332918199356982,118,0.691875,0.125,0.375,0,648,0,0,-0.000998402712866664,68.69952392578125,1.485539436340332,0.002806728007271886,0.0
289,1,capability_aware,0.3786402907935553,118,0.768125,0.125,0.5,0,904,0,0,-0.004553116858005524,7.889704704284668,1.4503288269042969,0.002760139526799321,0.0
290,1,capability_aware,0.5777763174955908,119,0.293125,0.0,0.125,0,160,0,0,0.00022915704175829887,90.82034301757812,1.3925528526306152,-0.0005262465565465391,0.0
291,1,capability_aware,0.639105620311966,119,0.48125,0.0,0.25,0,416,0,0,-0.0014047385193407536,118.9990005493164,1.453823447227478,0.0005487335729412735,0.0
292,1,capability_aware,0.3895776032827598,119,0.585,0.0,0.625,0,672,0,0,-0.0019557178020477295,11.040904998779297,1.4826322793960571,0.002767251105979085,0.0
293,1,capability_aware,0.5772818625609943,120,0.13625,0.0,0.25,0,62,0,0,7.776403799653053e-05,252.64260864257812,1.4394636154174805,0.0001651102938922122,0.0
294,1,capability_aware,0.8114228216618358,120,0.52875,0.0,0.5,0,318,0,0,-0.0009624464437365532,90.54212951660156,1.3997973203659058,0.0021151218097656965,0.0
295,1,capability_aware,0.379707113655968,120,0.73,0.0,0.5,0,574,0,0,-0.0033234436996281147,10.24735164642334,1.4350299835205078,0.001784244435839355,0.0
296,1,capability_aware,0.4197998608688067,120,0.8575,0.0,0.875,0,830,0,0,-0.016996465623378754,14.550390243530273,1.435786247253418,0.011586688458919525,0.1666666716337204
297,1,capability_aware,0.482537426161457,121,0.125625,0.0,0.125,0,86,0,0,-0.004263153299689293,99.0804672241211,1.4138997793197632,0.001032148371450603,0.0
298,1,capability_aware,0.8131264964304137,121,0.5475,0.0,0.5,0,342,0,0,-0.005988406948745251,131.10594177246094,1.395040512084961,0.004557817708700895,0.0
299,1,capability_aware,0.686006658639144,121,0.695,0.125,0.875,0,598,0,0,-0.0021405513398349285,70.95852661132812,1.3704601526260376,0.0018650693818926811,0.0
300,1,capability_aware,0.45100166582051315,121,0.835625,0.125,0.875,0,854,0,0,-0.0043722596019506454,11.990663528442383,1.4019876718521118,0.01651129312813282,0.3606770932674408
