update,scenario,env_mode,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,accepted_fraction,step_norm,accepted
145,1,assignment_aware,0.10580848110112129,58,0.451875,0.0,0.25,0,768,0,0,-0.007410094141960144,30.978450775146484,0.5964820384979248,0.006910726893693209,1.0,0.2143164426088333,1.0
146,1,assignment_aware,0.31166535141426266,59,0.056875,0.0,0.125,0,24,0,0,-0.07238008081912994,75.87065124511719,0.6675853729248047,0.007700491230934858,1.0,0.22958320379257202,1.0
147,1,assignment_aware,1.1568245679654865,59,0.46375,0.125,0.375,0,280,0,0,-0.02406882867217064,271.52642822265625,1.0184077024459839,0.012865724973380566,1.0,0.27516040205955505,1.0
148,1,assignment_aware,0.9192617064261412,59,0.640625,0.25,0.5,0,536,0,0,-0.019217755645513535,517.327392578125,1.0577312707901,0.024291247129440308,1.0,0.22738374769687653,1.0
149,1,assignment_aware,-0.029043293341601384,59,0.693125,0.375,0.5,0,792,0,0,-0.027136676013469696,26.866161346435547,0.7619180679321289,0.07013817876577377,1.0,0.20751109719276428,1.0
150,1,assignment_aware,0.8922949304251233,60,0.10875,0.0,0.0,0,48,0,0,0.012889411300420761,487.44097900390625,0.7742199301719666,0.052632857114076614,1.0,0.27613145112991333,1.0
151,1,assignment_aware,0.44679678191846506,60,0.431875,0.0,0.125,0,304,0,0,-0.025437211617827415,43.43434524536133,0.7542864680290222,0.02630826085805893,1.0,0.18565210700035095,1.0
152,1,assignment_aware,0.05938378123391885,64,0.21625,0.0,0.25,0,97,0,0,-0.04551923647522926,1365.3970947265625,0.733996570110321,0.01032781321555376,1.0,0.29830220341682434,1.0
153,1,assignment_aware,-0.09188628860988501,64,0.376875,0.0,0.5,0,353,0,0,-0.04379143938422203,35.210636138916016,0.9156247973442078,0.003042021067813039,1.0,0.27026093006134033,1.0
154,1,assignment_aware,-0.2145796565425826,64,0.3775,0.0,0.5,0,609,0,0,-0.026576843112707138,35.13136291503906,0.994657039642334,0.009839576669037342,1.0,0.13058125972747803,1.0
155,1,assignment_aware,0.21207701983411198,64,0.415625,0.125,0.5,0,865,0,0,-0.014749499037861824,35.944480895996094,1.049378514289856,0.018809668719768524,1.0,0.265646755695343,1.0
156,1,assignment_aware,0.6223378256017895,65,0.243125,0.0,0.25,0,121,0,0,-0.04418091103434563,193.51893615722656,0.8729472160339355,0.05146077275276184,1.0,0.27083685994148254,1.0
157,1,assignment_aware,0.160073140727377,65,0.376875,0.0,0.25,0,377,0,0,-8.260831236839294e-05,34.39229965209961,0.5755216479301453,0.005729622673243284,1.0,0.314716637134552,1.0
158,1,assignment_aware,0.14460605620479328,65,0.454375,0.0,0.5,0,633,0,0,-0.010854214429855347,24.757823944091797,0.6053037643432617,0.02156095765531063,1.0,0.2264772206544876,1.0
159,1,assignment_aware,0.3136098838003818,65,0.5975,0.0,0.5,0,889,0,0,-0.02293907105922699,7.757619857788086,0.5848605036735535,0.09307342767715454,1.0,0.27332034707069397,1.0
160,1,assignment_aware,0.1376040471614033,66,0.18,0.0,0.0,0,145,0,0,-0.07801423966884613,18.831249237060547,0.5538023114204407,0.046651795506477356,1.0,0.23752108216285706,1.0
161,1,assignment_aware,0.021476819176314166,66,0.19375,0.0,0.0,0,401,0,0,-0.014348061755299568,66.63690185546875,0.5245988965034485,0.016107765957713127,1.0,0.12562383711338043,1.0
162,1,assignment_aware,0.06393128326817532,66,0.19375,0.0,0.0,0,657,0,0,-0.009867805056273937,16.82486343383789,0.5702281594276428,0.0028034464921802282,1.0,0.3308418095111847,1.0
163,1,assignment_aware,0.07434445127728395,66,0.201875,0.0,0.0,0,913,0,0,-0.03084205836057663,6.458127975463867,0.5391718745231628,0.05056954547762871,1.0,0.14993631839752197,1.0
164,1,assignment_aware,0.5775700413614686,67,0.355,0.0,0.0,0,169,0,0,-0.18243128061294556,161.13905334472656,0.6551910638809204,0.0052893818356096745,1.0,0.14695380628108978,1.0
165,1,assignment_aware,0.37872915194020607,67,0.6175,0.0,0.625,0,425,0,0,-0.08779656141996384,54.93367004394531,0.5088759064674377,0.05066104605793953,1.0,0.38865944743156433,1.0
166,1,assignment_aware,0.1196813786009443,67,0.6975,0.0,0.625,0,681,0,0,-0.042291346937417984,3.6900830268859863,0.6083016395568848,0.02050371654331684,1.0,0.24236294627189636,1.0
167,1,assignment_aware,0.2736914995693951,67,0.7175,0.0,0.75,0,937,0,0,-0.04931853711605072,19.21691131591797,0.679914653301239,0.01466286089271307,1.0,0.24724821746349335,1.0
168,1,assignment_aware,0.37847971982409945,68,0.223125,0.0,0.0,0,193,0,0,-0.003143804147839546,58.134613037109375,0.738353431224823,0.007659269031137228,1.0,0.20830479264259338,1.0
169,1,assignment_aware,0.19528836458266596,68,0.32875,0.0,0.125,0,449,0,0,-0.010617556050419807,20.100120544433594,0.7522029876708984,0.005485563073307276,1.0,0.16471773386001587,1.0
170,1,assignment_aware,0.08670643091136299,68,0.408125,0.0,0.125,0,705,0,0,-0.029170513153076172,8.128911972045898,0.6067363619804382,0.03636154904961586,1.0,0.25214946269989014,1.0
171,1,assignment_aware,0.5513611889327876,68,0.45,0.0,0.25,0,961,0,0,-0.03251289948821068,80.74510192871094,0.8724973797798157,0.028827659785747528,1.0,0.18649762868881226,1.0
172,1,assignment_aware,0.3099999922706047,69,0.3025,0.0,0.125,0,217,0,0,-0.0267653726041317,39.157958984375,0.7957074046134949,0.0261505376547575,1.0,0.25079309940338135,1.0
173,1,assignment_aware,0.6166646718952506,69,0.49375,0.0,0.375,0,473,0,0,-0.011134764179587364,80.78279113769531,0.7554965615272522,0.0031267760787159204,1.0,0.1879860907793045,1.0
174,1,assignment_aware,0.24926697264891118,69,0.529375,0.0,0.375,0,729,0,0,-0.030501971021294594,6.486654281616211,0.716256856918335,0.022162487730383873,1.0,0.24676579236984253,1.0
175,1,assignment_aware,0.1263330397705431,69,0.540625,0.0,0.375,0,985,0,0,-0.04096215218305588,3.6930975914001465,0.7724194526672363,0.024988651275634766,1.0,0.18072065711021423,1.0
176,1,assignment_aware,1.0011111907151644,70,0.245625,0.0,0.375,0,241,0,0,-0.06866979598999023,275.8066711425781,1.0403016805648804,0.015231276862323284,1.0,0.3015940189361572,1.0
177,1,assignment_aware,0.24046599442954175,70,0.293125,0.0,0.5,0,497,0,0,-0.013863928616046906,5.897017955780029,1.061343789100647,0.039004143327474594,1.0,0.2905943989753723,1.0
178,1,assignment_aware,0.32058261436367275,70,0.331875,0.0,0.5,0,753,0,0,-0.058783624321222305,5.190798759460449,1.0369033813476562,0.028870729729533195,1.0,0.12410338968038559,1.0
179,1,assignment_aware,0.49844445343478583,71,0.18125,0.0,0.25,0,141,0,0,-0.014410190284252167,311.76904296875,0.9552550911903381,0.010385263711214066,1.0,0.18291595578193665,1.0
180,1,assignment_aware,0.51864262764866,71,0.3125,0.0,0.375,0,397,0,0,-0.036083076149225235,11.579679489135742,0.807064950466156,0.025260940194129944,1.0,0.2654016315937042,1.0
181,1,assignment_aware,0.3907019489377035,72,0.133125,0.0,0.125,0,160,0,0,-0.03352920711040497,175.07171630859375,0.8204757571220398,0.015460103750228882,1.0,0.2582683563232422,1.0
182,1,assignment_aware,0.74753167605013,72,0.478125,0.0,0.375,0,416,0,0,-0.030437687411904335,161.0782470703125,0.7651286125183105,0.0013640712713822722,1.0,0.2659326195716858,1.0
183,1,assignment_aware,0.46703478230256223,72,0.596875,0.0,0.5,0,672,0,0,0.009454833343625069,14.58009147644043,0.7213442325592041,0.013504969887435436,1.0,0.15432704985141754,1.0
184,1,assignment_aware,0.3587223360293592,72,0.626875,0.0,0.5,0,928,0,0,-0.03739885240793228,7.252703666687012,0.730130672454834,0.05328774079680443,1.0,0.07553968578577042,1.0
185,1,assignment_aware,0.9863556960888218,73,0.26,0.0,0.5,0,184,0,0,-0.03312622010707855,207.03125,0.8156387209892273,0.005473511293530464,1.0,0.27421024441719055,1.0
186,1,assignment_aware,0.5168190833774133,73,0.38375,0.125,0.5,0,440,0,0,-0.04365025833249092,70.995361328125,0.7637308239936829,0.007745053619146347,1.0,0.29815152287483215,1.0
187,1,assignment_aware,0.2567435519576975,73,0.404375,0.125,0.5,0,696,0,0,-0.007036999333649874,5.950233459472656,0.7670478224754333,0.015991775318980217,1.0,0.25278034806251526,1.0
188,1,assignment_aware,0.272652027246977,74,0.199375,0.0,0.125,0,148,0,0,-0.023846890777349472,126.91326141357422,0.6723057627677917,0.006933465134352446,1.0,0.2910068929195404,1.0
189,1,assignment_aware,0.06691467940618168,74,0.3775,0.0,0.125,0,404,0,0,-0.030798695981502533,59.95161437988281,0.7422650456428528,0.012732140719890594,1.0,0.24129267036914825,1.0
190,1,assignment_aware,0.07791534526768373,74,0.4425,0.0,0.25,0,660,0,0,-0.031756192445755005,50.084877014160156,0.6916439533233643,0.021420612931251526,1.0,0.21034319698810577,1.0
191,1,assignment_aware,-0.09485212346771732,74,0.4425,0.0,0.25,0,916,0,0,-0.03685300797224045,39.9114875793457,0.6701915860176086,0.003747728653252125,1.0,0.2564893066883087,1.0
192,1,assignment_aware,0.5526918152572762,75,0.28,0.0,0.25,0,172,0,0,-0.11376449465751648,141.07763671875,0.6849109530448914,0.009856849908828735,1.0,0.3042295575141907,1.0
193,1,assignment_aware,0.0978879721260455,75,0.400625,0.0,0.25,0,428,0,0,-0.03535574674606323,14.921608924865723,0.7231218218803406,0.015995649620890617,1.0,0.1003492996096611,1.0
194,1,assignment_aware,0.06558477439102717,75,0.400625,0.0,0.25,0,684,0,0,-0.037321195006370544,9.062742233276367,0.7918429374694824,0.03304467722773552,1.0,0.23979593813419342,1.0
195,1,assignment_aware,0.509468406358792,75,0.448125,0.0,0.25,0,940,0,0,-0.02900553308427334,61.21619415283203,0.757720947265625,0.011167754419147968,1.0,0.22718286514282227,1.0
196,1,assignment_aware,0.1267538211104693,76,0.12875,0.0,0.0,0,196,0,0,-0.032844655215740204,26.038297653198242,0.5456289052963257,0.016612758859992027,1.0,0.20243164896965027,1.0
197,1,assignment_aware,-0.0014518211100948974,76,0.189375,0.0,0.0,0,452,0,0,-0.004059197381138802,16.800416946411133,0.6411733031272888,0.007897553965449333,1.0,0.2921919524669647,1.0
198,1,assignment_aware,0.1621387076968972,76,0.414375,0.0,0.375,0,708,0,0,-0.021554574370384216,25.068748474121094,0.5232680439949036,0.02227468229830265,1.0,0.2874734401702881,1.0
199,1,assignment_aware,0.04383601308654761,76,0.561875,0.0,0.625,0,964,0,0,-0.0547550693154335,28.355716705322266,0.6255581974983215,0.0727478414773941,1.0,0.23126980662345886,1.0
200,1,assignment_aware,0.5369545138673857,77,0.25125,0.0,0.375,0,220,0,0,-0.0028514545410871506,104.91856384277344,0.6505092978477478,-0.0010539410868659616,1.0,0.24366553127765656,1.0
201,1,assignment_aware,-0.07997841489850543,77,0.253125,0.0,0.375,0,476,0,0,-0.0015807151794433594,33.13945770263672,0.5916673541069031,0.006340181455016136,1.0,0.11374401301145554,1.0
202,1,assignment_aware,0.08884823462722125,77,0.449375,0.0,0.625,0,732,0,0,-0.02852456644177437,6.500640869140625,0.6873819828033447,0.0184128750115633,1.0,0.16533051431179047,1.0
203,1,assignment_aware,-0.09349145408486947,78,0.10125,0.0,0.0,0,213,0,0,-0.029935084283351898,89.97904205322266,0.5711691975593567,0.0017666229978203773,1.0,0.3355136811733246,1.0
204,1,assignment_aware,0.11166325892918394,78,0.1825,0.0,0.0,0,469,0,0,-0.00935831107199192,6.151461601257324,0.6848936080932617,0.006087272893637419,1.0,0.101719930768013,1.0
205,1,assignment_aware,0.15784589035081353,78,0.3775,0.0,0.125,0,725,0,0,-0.03762062266469002,7.474667549133301,0.6958218216896057,0.01209386344999075,1.0,0.24801331758499146,1.0
206,1,assignment_aware,-0.03198811269248836,78,0.386875,0.0,0.125,0,981,0,0,0.021353770047426224,2.0169830322265625,0.59384685754776,0.01614435203373432,1.0,0.038195885717868805,1.0
207,1,assignment_aware,0.5174437840478276,79,0.381875,0.0,0.125,0,237,0,0,-0.05051419883966446,138.63858032226562,0.6567962765693665,0.0267015490680933,1.0,0.2583576440811157,1.0
208,1,assignment_aware,0.06295455322549515,80,0.251875,0.0,0.125,0,233,0,0,-0.037025779485702515,144.2698516845703,0.6585251688957214,0.027865467593073845,1.0,0.26129835844039917,1.0
209,1,assignment_aware,0.04911261140659917,80,0.30375,0.0,0.125,0,489,0,0,-0.03287035599350929,3.2076597213745117,0.5920763611793518,0.05844588577747345,1.0,0.22742155194282532,1.0
210,1,assignment_aware,0.027737508433347102,80,0.31125,0.0,0.125,0,745,0,0,-0.010138786397874355,0.595832109451294,0.5406283736228943,0.005587251391261816,1.0,0.0755896270275116,1.0
211,1,assignment_aware,0.019791011050983798,81,0.0075,0.0,0.0,0,1,0,0,8.595641702413559e-05,0.9903827905654907,0.5633487701416016,0.005136287305504084,1.0,0.12422460317611694,1.0
212,1,assignment_aware,0.06577648121310631,81,0.188125,0.0,0.0,0,257,0,0,-0.010258430615067482,4.366026878356934,0.39039769768714905,0.01344901043921709,1.0,0.17474767565727234,1.0
213,1,assignment_aware,0.08164228896930581,81,0.206875,0.0,0.0,0,513,0,0,-0.044135160744190216,1.9710333347320557,0.617642879486084,0.03187362104654312,1.0,0.02083309181034565,1.0
214,1,assignment_aware,0.2564478369313292,81,0.209375,0.0,0.0,0,769,0,0,0.001493082381784916,21.92827796936035,0.6191036701202393,0.000546982220839709,1.0,0.19617372751235962,1.0
215,1,assignment_aware,0.17322819666969735,82,0.045625,0.0,0.0,0,25,0,0,-0.016688860952854156,9.075379371643066,0.5635718703269958,0.024266203865408897,1.0,0.2879136800765991,1.0
216,1,assignment_aware,0.028876798081910238,82,0.17375,0.0,0.0,0,281,0,0,-0.03569667041301727,4.843790054321289,0.4685608446598053,0.02270493097603321,1.0,0.30606701970100403,1.0
217,1,assignment_aware,0.19441686723439489,82,0.229375,0.0,0.125,0,537,0,0,-0.0006601815111935139,40.196380615234375,0.6194949746131897,0.004495579283684492,1.0,0.10000678896903992,1.0
218,1,assignment_aware,0.23346589903667336,82,0.35625,0.0,0.25,0,793,0,0,-0.03557558357715607,11.740026473999023,0.7376835346221924,0.021163983270525932,1.0,0.1813850849866867,1.0
219,1,assignment_aware,0.1873615364600596,83,0.12875,0.0,0.0,0,49,0,0,-0.05334257334470749,5.903263092041016,0.717827320098877,0.004885599482804537,1.0,0.22185030579566956,1.0
220,1,assignment_aware,0.35129715284710983,83,0.273125,0.0,0.0,0,305,0,0,-0.04144793748855591,30.298648834228516,0.7365220189094543,0.012273285537958145,1.0,0.3259832561016083,1.0
221,1,assignment_aware,0.27859236566655454,83,0.42375,0.0,0.125,0,561,0,0,-0.009627076797187328,10.087108612060547,0.733710765838623,0.015582013875246048,1.0,0.28239837288856506,1.0
222,1,assignment_aware,-0.010621199216984678,83,0.43,0.0,0.125,0,817,0,0,-0.06354527175426483,5.098176956176758,0.6581979393959045,0.026180928573012352,1.0,0.043451566249132156,1.0
223,1,assignment_aware,0.08143245232349727,84,0.074375,0.0,0.0,0,73,0,0,-0.010361716151237488,4.432852268218994,0.5737658143043518,0.062023598700761795,1.0,0.399150013923645,1.0
224,1,assignment_aware,0.4873012781872603,84,0.321875,0.0,0.625,0,329,0,0,-0.035909611731767654,88.96273803710938,0.606602668762207,0.035791072994470596,1.0,0.28447455167770386,1.0
225,1,assignment_aware,-0.06955373854964364,84,0.4125,0.0,0.625,0,585,0,0,-0.02458917908370495,18.013853073120117,0.6019944548606873,0.0238021370023489,1.0,0.16357113420963287,1.0
226,1,assignment_aware,0.030977326350694057,84,0.440625,0.0,0.625,0,841,0,0,0.033411797136068344,1.9726321697235107,0.6074509620666504,0.004643207415938377,1.0,0.024999164044857025,1.0
227,1,assignment_aware,0.4000935955045861,85,0.12625,0.0,0.375,0,97,0,0,-0.032088812440633774,193.33505249023438,0.6086686849594116,0.009428504854440689,1.0,0.1814105063676834,1.0
228,1,assignment_aware,0.18498244177681045,85,0.301875,0.0,0.5,0,353,0,0,-0.005399616435170174,10.998574256896973,0.7199361324310303,-8.70701260282658e-05,1.0,0.3262316584587097,1.0
229,1,assignment_aware,0.40982912440085784,85,0.33,0.0,0.625,0,609,0,0,-0.025218084454536438,26.602752685546875,0.7562643885612488,0.016025733202695847,1.0,0.23811276257038116,1.0
230,1,assignment_aware,0.3967636885936372,85,0.334375,0.0,0.625,0,865,0,0,-0.026509582996368408,28.70425033569336,0.7101545333862305,0.01635398529469967,1.0,0.15099236369132996,1.0
231,1,assignment_aware,0.22639119267842034,86,0.14625,0.0,0.0,0,121,0,0,-0.015671230852603912,6.978577613830566,0.641032874584198,0.009988917037844658,1.0,0.3717420697212219,1.0
232,1,assignment_aware,0.21075515275879297,86,0.355625,0.0,0.125,0,377,0,0,-0.0014406130649149418,8.684144973754883,0.7187096476554871,0.007699868176132441,1.0,0.09784910082817078,1.0
233,1,assignment_aware,0.21312435032086796,86,0.5125,0.0,0.25,0,633,0,0,-0.013166427612304688,30.67782974243164,0.717158854007721,0.03340714052319527,1.0,0.15120235085487366,1.0
234,1,assignment_aware,0.4520557410978654,86,0.709375,0.0,0.75,0,889,0,0,-0.009091082960367203,49.565528869628906,0.6886056065559387,0.015775857493281364,1.0,0.2858824133872986,1.0
235,1,assignment_aware,1.0561462654986826,87,0.15625,0.0,0.25,0,145,0,0,-0.018854815512895584,406.51776123046875,0.5818549394607544,0.021680669859051704,1.0,0.20503725111484528,1.0
236,1,assignment_aware,0.8833120578965463,87,0.279375,0.0,0.375,0,401,0,0,0.00036103324964642525,354.2784118652344,0.7117047905921936,0.042442310601472855,1.0,0.37440699338912964,1.0
237,1,assignment_aware,0.2839788836718071,87,0.33375,0.0,0.375,0,657,0,0,-0.03524627164006233,4.4591546058654785,0.7302265167236328,0.028454000130295753,1.0,0.19844041764736176,1.0
238,1,assignment_aware,0.36189099395414814,87,0.350625,0.0,0.375,0,913,0,0,-0.035279713571071625,12.516347885131836,0.7188820838928223,0.029527276754379272,1.0,0.2052372246980667,1.0
239,1,assignment_aware,1.371230793014547,88,0.214375,0.125,0.25,0,169,0,0,-0.02282419428229332,555.9061889648438,0.6121721863746643,0.007692987564951181,1.0,0.33330461382865906,1.0
240,1,assignment_aware,0.19828058418988803,88,0.286875,0.125,0.375,0,425,0,0,-0.031684622168540955,56.59221649169922,0.6800651550292969,0.0942356288433075,1.0,0.25280147790908813,1.0
241,1,assignment_aware,0.456110603578054,88,0.47375,0.125,0.5,0,681,0,0,-0.019634172320365906,30.143280029296875,0.7274675369262695,0.007368642836809158,1.0,0.20476201176643372,1.0
242,1,assignment_aware,0.13308948262965714,88,0.53375,0.125,0.5,0,937,0,0,-0.005749480798840523,2.8860645294189453,0.7541537284851074,0.010073882527649403,1.0,0.12809985876083374,1.0
243,1,assignment_aware,0.2637372095259707,89,0.275,0.0,0.0,0,193,0,0,-0.029469821602106094,42.14891052246094,0.5012577176094055,0.037985678762197495,1.0,0.19826668500900269,1.0
244,1,assignment_aware,0.41864240339378966,89,0.374375,0.0,0.25,0,449,0,0,-0.031843189150094986,62.22112274169922,0.7215883731842041,0.017080845311284065,1.0,0.27546730637550354,1.0
245,1,assignment_aware,0.1992742276415811,89,0.48125,0.0,0.375,0,705,0,0,-0.011350146494805813,11.11503791809082,0.7782068848609924,0.03781840577721596,1.0,0.30173003673553467,1.0
246,1,assignment_aware,0.603736952838517,89,0.560625,0.0,0.5,0,961,0,0,-0.05187241733074188,78.23960876464844,0.7797703742980957,0.014301815070211887,1.0,0.26931583881378174,1.0
247,1,assignment_aware,0.47885057938765385,90,0.376875,0.0,0.375,0,217,0,0,-0.009904916398227215,66.2198486328125,0.5947317481040955,0.02955706976354122,1.0,0.2754451036453247,1.0
248,1,assignment_aware,0.06477976392307028,90,0.51125,0.0,0.5,0,473,0,0,-0.02276422455906868,13.040708541870117,0.7760464549064636,0.015982048586010933,1.0,0.3876422941684723,1.0
249,1,assignment_aware,0.25774189615185605,90,0.594375,0.0,0.5,0,729,0,0,-0.03657558932900429,7.2010979652404785,0.7968565821647644,0.04516058787703514,1.0,0.18548576533794403,1.0
250,1,assignment_aware,0.6164363580082863,90,0.741875,0.0,0.875,0,985,0,0,-0.053971581161022186,69.67776489257812,0.7990062832832336,0.012600519694387913,1.0,0.27451449632644653,1.0
251,1,assignment_aware,0.34753736312814,91,0.25625,0.0,0.25,0,241,0,0,-0.004485564772039652,51.48635482788086,0.694634735584259,0.0057784211821854115,1.0,0.33872631192207336,1.0
252,1,assignment_aware,0.1403142675262643,91,0.339375,0.0,0.25,0,497,0,0,-0.003908955492079258,7.433498382568359,0.7893827557563782,0.0035355035215616226,1.0,0.10646067559719086,1.0
253,1,assignment_aware,0.6530822521995105,91,0.511875,0.0,0.5,0,753,0,0,-0.047592952847480774,63.81606674194336,0.7527728080749512,0.027247564867138863,1.0,0.23636984825134277,1.0
254,1,assignment_aware,0.37118647613237954,92,0.02375,0.0,0.125,0,9,0,0,-0.025638103485107422,25.052749633789062,0.7800800800323486,0.008777898736298084,1.0,0.35248997807502747,1.0
255,1,assignment_aware,0.7416748934811039,92,0.2325,0.125,0.375,0,265,0,0,-0.017333639785647392,73.51956939697266,0.7898837924003601,0.01962077058851719,1.0,0.14200758934020996,1.0
256,1,assignment_aware,0.19081888555047044,92,0.34375,0.125,0.375,0,521,0,0,-0.016981011256575584,4.3996124267578125,0.7888010144233704,0.017978230491280556,1.0,0.24470342695713043,1.0
257,1,assignment_aware,0.09877917450927498,92,0.375625,0.125,0.375,0,777,0,0,0.0008832626044750214,5.476829528808594,0.8046817779541016,0.0048152366653084755,1.0,0.0708259791135788,1.0
258,1,assignment_aware,0.526446737194874,93,0.0675,0.0,0.0,0,33,0,0,-0.01689070090651512,60.9804573059082,0.7151451706886292,0.018538082018494606,1.0,0.1604204773902893,1.0
259,1,assignment_aware,0.4410951001784724,93,0.31125,0.0,0.375,0,289,0,0,0.004131521098315716,50.804405212402344,0.7768529057502747,0.009831351228058338,1.0,0.2545219361782074,1.0
260,1,assignment_aware,0.07180846586106782,93,0.319375,0.0,0.375,0,545,0,0,-0.016654333099722862,11.416313171386719,0.7755653858184814,0.020395489409565926,1.0,0.10560353100299835,1.0
261,1,assignment_aware,0.259290467768551,93,0.385,0.0,0.5,0,801,0,0,-0.005128341726958752,9.91830825805664,0.7550358772277832,0.032338861376047134,1.0,0.29774677753448486,1.0
262,1,assignment_aware,0.17175740913512527,94,0.12375,0.0,0.0,0,57,0,0,-0.030085861682891846,7.3650641441345215,0.5936458706855774,0.003941381350159645,1.0,0.29321151971817017,1.0
263,1,assignment_aware,0.4313923013032763,94,0.423125,0.0,0.0,0,313,0,0,-0.004494085907936096,41.77595520019531,0.7196194529533386,0.007425297051668167,1.0,0.3362519443035126,1.0
264,1,assignment_aware,1.0457083057008276,94,0.450625,0.0,0.0,0,569,0,0,-0.008659936487674713,375.34716796875,0.7864012122154236,0.010868147015571594,1.0,0.15536953508853912,1.0
265,1,assignment_aware,1.2864291565929307,94,0.50875,0.0,0.25,0,825,0,0,-0.008191107772290707,502.0065612792969,0.7417023777961731,0.009003053419291973,1.0,0.24099516868591309,1.0
266,1,assignment_aware,0.6090752571435587,95,0.41125,0.0,0.625,0,228,0,0,-0.005979625042527914,269.0690612792969,0.6998675465583801,0.0038551725447177887,1.0,0.20538648962974548,1.0
267,1,assignment_aware,0.12162042314594146,95,0.47375,0.0,0.625,0,484,0,0,-0.025465629994869232,7.4677629470825195,0.7843635678291321,0.043075382709503174,1.0,0.23347170650959015,1.0
268,1,assignment_aware,0.13703150045603252,95,0.478125,0.0,0.625,0,740,0,0,-0.03655498847365379,2.385455369949341,0.7978625297546387,0.024258049204945564,1.0,0.16041406989097595,1.0
269,1,assignment_aware,0.09528205712263116,95,0.49375,0.0,0.625,0,996,0,0,-0.011932794004678726,2.446512460708618,0.6970682740211487,0.00941142812371254,1.0,0.2066090703010559,1.0
270,1,assignment_aware,0.5512367040964818,96,0.301875,0.0,0.375,0,252,0,0,-0.03531986474990845,79.21885681152344,0.8083963394165039,0.03175356984138489,1.0,0.2663179934024811,1.0
271,1,assignment_aware,0.38735563755767544,96,0.52875,0.0,0.75,0,508,0,0,-0.04387687146663666,22.880985260009766,0.7603316307067871,0.038170453161001205,1.0,0.19009391963481903,1.0
272,1,assignment_aware,0.0857993886334043,96,0.539375,0.0,0.75,0,764,0,0,-0.036254771053791046,4.477132797241211,0.8170759677886963,0.0311224777251482,1.0,0.22302976250648499,1.0
273,1,assignment_aware,0.3323953875778898,97,0.050625,0.0,0.125,0,20,0,0,-0.031017357483506203,11.606308937072754,0.7194889187812805,0.026774847880005836,1.0,0.14985203742980957,1.0
274,1,assignment_aware,0.5951369405956939,97,0.351875,0.0,0.25,0,276,0,0,-0.010066375136375427,55.90229034423828,0.6344109177589417,0.010961738415062428,1.0,0.29253822565078735,1.0
275,1,assignment_aware,0.5813631849168814,97,0.52875,0.0,0.375,0,532,0,0,-0.034314706921577454,32.360782623291016,0.742442786693573,0.03386472910642624,1.0,0.1873634308576584,1.0
276,1,assignment_aware,0.39092892162261705,97,0.535,0.0,0.375,0,788,0,0,-0.031124787405133247,9.827339172363281,0.7974702715873718,0.015399246476590633,1.0,0.1600203514099121,1.0
277,1,assignment_aware,0.7433711975427286,98,0.1175,0.0,0.5,0,44,0,0,0.00794912502169609,202.12448120117188,0.6765845417976379,0.002419369528070092,1.0,0.22404921054840088,1.0
278,1,assignment_aware,0.42302490538895654,98,0.374375,0.0,0.5,0,300,0,0,-0.03780719265341759,4.8389129638671875,0.7979651093482971,0.03310238569974899,1.0,0.2002226859331131,1.0
279,1,assignment_aware,0.22497389878071772,98,0.41125,0.0,0.5,0,556,0,0,-0.015398897230625153,11.02807331085205,0.8188006281852722,0.007697475608438253,1.0,0.2131071388721466,1.0
280,1,assignment_aware,0.5870366147696586,98,0.4975,0.0,0.75,0,812,0,0,-0.029394496232271194,39.73848342895508,0.7208780646324158,0.05148692801594734,1.0,0.2233390510082245,1.0
281,1,assignment_aware,0.4052010005325428,100,0.0975,0.0,0.0,0,44,0,0,-0.004206281621009111,296.46417236328125,0.595058262348175,0.016552641987800598,1.0,0.30513066053390503,1.0
282,1,assignment_aware,0.7754237407862092,100,0.374375,0.0,0.375,0,300,0,0,-0.04485718905925751,108.05517578125,0.5957371592521667,-0.002394665265455842,1.0,0.28117579221725464,1.0
283,1,assignment_aware,0.153026267507812,101,0.2825,0.0,0.0,0,209,0,0,-0.044898878782987595,140.71328735351562,0.6266463994979858,0.010036124847829342,1.0,0.25740569829940796,1.0
284,1,assignment_aware,0.501535908493679,101,0.3675,0.0,0.0,0,465,0,0,-0.01754619926214218,55.02262878417969,0.7350480556488037,0.009657475166022778,1.0,0.1474883109331131,1.0
285,1,assignment_aware,0.11887520966638476,101,0.414375,0.0,0.0,0,721,0,0,-0.02051284722983837,11.364048957824707,0.8112742900848389,0.01513133104890585,1.0,0.16213200986385345,1.0
286,1,assignment_aware,0.1865434165320039,101,0.4625,0.0,0.125,0,977,0,0,-0.04486638307571411,19.41077423095703,0.6851050853729248,0.00417662039399147,1.0,0.29146483540534973,1.0
287,1,assignment_aware,0.3712186080265383,102,0.2775,0.0,0.125,0,233,0,0,-0.0009248219430446625,60.91043472290039,0.6120614409446716,0.029656900092959404,1.0,0.25851312279701233,1.0
288,1,assignment_aware,0.06047672110435087,102,0.34,0.0,0.125,0,489,0,0,-0.03314218297600746,18.651153564453125,0.6966643333435059,0.004477927926927805,1.0,0.2535766661167145,1.0
