method,train_seed,env_seed,action_seed,eval_mode,coverage,detection,inspection,mission_success,collision,near_miss,invalid_hover
heterogeneous_heads_only,0,4,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,5,100,stochastic,0.771875,0.625,0.0,0.0,0,13,0
heterogeneous_heads_only,0,5,101,stochastic,0.80625,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,5,102,stochastic,0.821875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,0,5,103,stochastic,0.70375,0.625,0.0,0.0,0,19,0
heterogeneous_heads_only,0,5,104,stochastic,0.844375,1.0,0.0,0.0,0,2,0
heterogeneous_heads_only,0,5,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,6,100,stochastic,0.743125,0.625,0.0,0.0,0,8,0
heterogeneous_heads_only,0,6,101,stochastic,0.831875,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,6,102,stochastic,0.831875,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,6,103,stochastic,0.753125,0.75,0.0,0.0,0,16,0
heterogeneous_heads_only,0,6,104,stochastic,0.859375,1.0,0.0,0.0,0,2,0
heterogeneous_heads_only,0,6,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,7,100,stochastic,0.738125,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,0,7,101,stochastic,0.831875,0.75,0.0,0.0,0,5,0
heterogeneous_heads_only,0,7,102,stochastic,0.880625,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,7,103,stochastic,0.63625,0.625,0.0,0.0,0,16,0
heterogeneous_heads_only,0,7,104,stochastic,0.868125,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,0,7,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,8,100,stochastic,0.775625,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,0,8,101,stochastic,0.53,0.625,0.0,0.0,0,5,0
heterogeneous_heads_only,0,8,102,stochastic,0.738125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,0,8,103,stochastic,0.7825,0.875,0.0,0.0,0,19,0
heterogeneous_heads_only,0,8,104,stochastic,0.844375,1.0,0.0,0.0,0,2,0
heterogeneous_heads_only,0,8,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,9,100,stochastic,0.84375,0.875,0.0,0.0,0,8,0
heterogeneous_heads_only,0,9,101,stochastic,0.650625,0.625,0.0,0.0,0,5,0
heterogeneous_heads_only,0,9,102,stochastic,0.8425,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,0,9,103,stochastic,0.80125,0.75,0.0,0.0,0,16,0
heterogeneous_heads_only,0,9,104,stochastic,0.8675,0.75,0.0,0.0,0,2,0
heterogeneous_heads_only,0,9,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,10,100,stochastic,0.7425,0.625,0.0,0.0,0,8,0
heterogeneous_heads_only,0,10,101,stochastic,0.81125,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,10,102,stochastic,0.826875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,0,10,103,stochastic,0.7825,0.875,0.0,0.0,0,16,0
heterogeneous_heads_only,0,10,104,stochastic,0.85625,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,0,10,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,11,100,stochastic,0.623125,0.5,0.0,0.0,0,8,0
heterogeneous_heads_only,0,11,101,stochastic,0.860625,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,11,102,stochastic,0.721875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,0,11,103,stochastic,0.753125,0.875,0.0,0.0,0,19,0
heterogeneous_heads_only,0,11,104,stochastic,0.930625,1.0,0.0,0.0,0,2,0
heterogeneous_heads_only,0,11,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,12,100,stochastic,0.705,0.875,0.0,0.0,0,8,0
heterogeneous_heads_only,0,12,101,stochastic,0.835,1.0,0.0,0.0,0,5,0
heterogeneous_heads_only,0,12,102,stochastic,0.7675,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,0,12,103,stochastic,0.75625,0.875,0.0,0.0,0,19,0
heterogeneous_heads_only,0,12,104,stochastic,0.89625,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,0,12,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,13,100,stochastic,0.85,1.0,0.0,0.0,0,8,0
heterogeneous_heads_only,0,13,101,stochastic,0.798125,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,13,102,stochastic,0.829375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,0,13,103,stochastic,0.753125,0.75,0.0,0.0,0,19,0
heterogeneous_heads_only,0,13,104,stochastic,0.770625,0.75,0.0,0.0,0,2,0
heterogeneous_heads_only,0,13,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,0,14,100,stochastic,0.735625,0.875,0.0,0.0,0,8,0
heterogeneous_heads_only,0,14,101,stochastic,0.7725,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,14,102,stochastic,0.808125,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,0,14,103,stochastic,0.765625,0.875,0.0,0.0,0,16,0
heterogeneous_heads_only,0,14,104,stochastic,0.71875,0.625,0.0,0.0,0,2,0
heterogeneous_heads_only,0,14,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,15,100,stochastic,0.8225,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,0,15,101,stochastic,0.844375,1.0,0.0,0.0,0,5,0
heterogeneous_heads_only,0,15,102,stochastic,0.7875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,0,15,103,stochastic,0.829375,0.875,0.0,0.0,0,19,0
heterogeneous_heads_only,0,15,104,stochastic,0.7425,0.375,0.0,0.0,0,2,0
heterogeneous_heads_only,0,15,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,16,100,stochastic,0.658125,0.5,0.0,0.0,0,8,0
heterogeneous_heads_only,0,16,101,stochastic,0.871875,0.75,0.0,0.0,0,5,0
heterogeneous_heads_only,0,16,102,stochastic,0.73375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,0,16,103,stochastic,0.7875,1.0,0.0,0.0,0,19,0
heterogeneous_heads_only,0,16,104,stochastic,0.884375,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,0,16,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,0,17,100,stochastic,0.85,1.0,0.0,0.0,0,13,0
heterogeneous_heads_only,0,17,101,stochastic,0.84875,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,17,102,stochastic,0.850625,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,0,17,103,stochastic,0.835625,1.0,0.0,0.0,0,19,0
heterogeneous_heads_only,0,17,104,stochastic,0.765,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,0,17,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,0,18,100,stochastic,0.8275,1.0,0.0,0.0,0,8,0
heterogeneous_heads_only,0,18,101,stochastic,0.526875,0.5,0.0,0.0,0,5,0
heterogeneous_heads_only,0,18,102,stochastic,0.71875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,0,18,103,stochastic,0.820625,0.875,0.0,0.0,0,16,0
heterogeneous_heads_only,0,18,104,stochastic,0.834375,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,0,18,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,0,19,100,stochastic,0.8175,0.875,0.0,0.0,0,8,0
heterogeneous_heads_only,0,19,101,stochastic,0.84375,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,0,19,102,stochastic,0.785,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,0,19,103,stochastic,0.779375,1.0,0.0,0.0,0,19,0
heterogeneous_heads_only,0,19,104,stochastic,0.853125,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,0,19,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,0,100,stochastic,0.710625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,0,101,stochastic,0.46375,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,0,102,stochastic,0.785625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,0,103,stochastic,0.664375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,0,104,stochastic,0.744375,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,0,NA,deterministic,0.075625,0.25,0.0,0.0,0,0,0
heterogeneous_heads_only,1,1,100,stochastic,0.8275,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,1,101,stochastic,0.65625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,1,102,stochastic,0.74,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,1,103,stochastic,0.64,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,1,104,stochastic,0.6025,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,1,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,2,100,stochastic,0.7875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,2,101,stochastic,0.63875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,2,102,stochastic,0.753125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,2,103,stochastic,0.506875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,2,104,stochastic,0.8425,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,2,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,3,100,stochastic,0.773125,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,3,101,stochastic,0.65625,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,1,3,102,stochastic,0.790625,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,3,103,stochastic,0.526875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,3,104,stochastic,0.8125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,3,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,4,100,stochastic,0.85875,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,4,101,stochastic,0.7175,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,4,102,stochastic,0.749375,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,4,103,stochastic,0.775625,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,1,4,104,stochastic,0.63875,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,1,4,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,5,100,stochastic,0.764375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,5,101,stochastic,0.74375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,5,102,stochastic,0.798125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,5,103,stochastic,0.51625,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,1,5,104,stochastic,0.77375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,5,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,6,100,stochastic,0.74375,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,6,101,stochastic,0.68625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,6,102,stochastic,0.75375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,6,103,stochastic,0.775625,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,6,104,stochastic,0.764375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,6,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,7,100,stochastic,0.76375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,7,101,stochastic,0.674375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,7,102,stochastic,0.74375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,7,103,stochastic,0.64125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,7,104,stochastic,0.764375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,7,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,8,100,stochastic,0.7425,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,8,101,stochastic,0.74,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,8,102,stochastic,0.688125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,8,103,stochastic,0.69125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,8,104,stochastic,0.715,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,8,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,9,100,stochastic,0.779375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,9,101,stochastic,0.80375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,9,102,stochastic,0.76375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,9,103,stochastic,0.693125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,9,104,stochastic,0.758125,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,9,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,10,100,stochastic,0.69375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,10,101,stochastic,0.675625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,10,102,stochastic,0.784375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,10,103,stochastic,0.7225,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,10,104,stochastic,0.6025,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,1,10,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,11,100,stochastic,0.635,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,11,101,stochastic,0.69,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,11,102,stochastic,0.731875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,11,103,stochastic,0.675625,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,11,104,stochastic,0.815,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,11,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,12,100,stochastic,0.698125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,12,101,stochastic,0.689375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,12,102,stochastic,0.848125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,12,103,stochastic,0.82375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,12,104,stochastic,0.69,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,12,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,13,100,stochastic,0.825,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,13,101,stochastic,0.695,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,13,102,stochastic,0.745625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,13,103,stochastic,0.55,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,1,13,104,stochastic,0.578125,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,13,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,1,14,100,stochastic,0.789375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,14,101,stochastic,0.665625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,14,102,stochastic,0.79,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,14,103,stochastic,0.70875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,14,104,stochastic,0.63125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,14,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,15,100,stochastic,0.724375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,15,101,stochastic,0.741875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,15,102,stochastic,0.838125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,15,103,stochastic,0.610625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,15,104,stochastic,0.586875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,15,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,16,100,stochastic,0.63875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,16,101,stochastic,0.47,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,1,16,102,stochastic,0.72,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,16,103,stochastic,0.624375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,16,104,stochastic,0.731875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,16,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,1,17,100,stochastic,0.77375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,17,101,stochastic,0.62625,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,17,102,stochastic,0.568125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,17,103,stochastic,0.561875,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,17,104,stochastic,0.665,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,17,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,1,18,100,stochastic,0.77125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,1,18,101,stochastic,0.40625,0.25,0.0,0.0,0,0,0
heterogeneous_heads_only,1,18,102,stochastic,0.741875,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,1,18,103,stochastic,0.6425,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,18,104,stochastic,0.770625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,18,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,1,19,100,stochastic,0.779375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,19,101,stochastic,0.78875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,1,19,102,stochastic,0.780625,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,19,103,stochastic,0.62625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,1,19,104,stochastic,0.8325,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,1,19,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,0,100,stochastic,0.83625,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,0,101,stochastic,0.76375,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,2,0,102,stochastic,0.83125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,0,103,stochastic,0.7575,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,0,104,stochastic,0.773125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,0,NA,deterministic,0.075625,0.25,0.0,0.0,0,0,0
heterogeneous_heads_only,2,1,100,stochastic,0.855,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,1,101,stochastic,0.789375,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,2,1,102,stochastic,0.78375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,1,103,stochastic,0.72375,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,1,104,stochastic,0.7475,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,1,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,2,2,100,stochastic,0.785625,0.875,0.0,0.0,0,3,0
heterogeneous_heads_only,2,2,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,2,102,stochastic,0.609375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,2,103,stochastic,0.746875,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,2,104,stochastic,0.833125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,2,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,3,100,stochastic,0.834375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,3,101,stochastic,0.72,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,2,3,102,stochastic,0.801875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,3,103,stochastic,0.600625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,2,3,104,stochastic,0.624375,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,2,3,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,4,100,stochastic,0.789375,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,4,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,4,102,stochastic,0.83375,0.75,0.0,0.0,0,2,0
heterogeneous_heads_only,2,4,103,stochastic,0.8225,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,4,104,stochastic,0.733125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,4,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,5,100,stochastic,0.70625,0.75,0.0,0.0,0,3,0
heterogeneous_heads_only,2,5,101,stochastic,0.689375,0.5,0.0,0.0,0,1,0
heterogeneous_heads_only,2,5,102,stochastic,0.8475,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,5,103,stochastic,0.800625,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,5,104,stochastic,0.809375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,5,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,6,100,stochastic,0.833125,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,2,6,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,6,102,stochastic,0.673125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,6,103,stochastic,0.79375,0.25,0.0,0.0,0,2,0
heterogeneous_heads_only,2,6,104,stochastic,0.84375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,6,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,7,100,stochastic,0.818125,1.0,0.0,0.0,0,3,0
heterogeneous_heads_only,2,7,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,7,102,stochastic,0.888125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,7,103,stochastic,0.839375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,7,104,stochastic,0.728125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,7,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,8,100,stochastic,0.73125,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,2,8,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,8,102,stochastic,0.736875,0.625,0.0,0.0,0,2,0
heterogeneous_heads_only,2,8,103,stochastic,0.63375,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,8,104,stochastic,0.780625,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,8,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,9,100,stochastic,0.85875,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,9,101,stochastic,0.7,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,9,102,stochastic,0.726875,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,2,9,103,stochastic,0.62625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,2,9,104,stochastic,0.706875,0.5,0.0,0.0,0,1,0
heterogeneous_heads_only,2,9,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,10,100,stochastic,0.83,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,2,10,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,10,102,stochastic,0.766875,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,10,103,stochastic,0.5925,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,2,10,104,stochastic,0.788125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,10,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,11,100,stochastic,0.7925,0.5,0.0,0.0,0,1,0
heterogeneous_heads_only,2,11,101,stochastic,0.8325,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,2,11,102,stochastic,0.726875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,11,103,stochastic,0.714375,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,2,11,104,stochastic,0.860625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,11,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,12,100,stochastic,0.7425,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,12,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,12,102,stochastic,0.8475,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,12,103,stochastic,0.81,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,12,104,stochastic,0.71,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,12,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,13,100,stochastic,0.776875,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,2,13,101,stochastic,0.703125,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,13,102,stochastic,0.7975,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,13,103,stochastic,0.7975,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,13,104,stochastic,0.795625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,13,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,2,14,100,stochastic,0.8475,0.75,0.0,0.0,0,5,0
heterogeneous_heads_only,2,14,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,14,102,stochastic,0.761875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,14,103,stochastic,0.6425,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,14,104,stochastic,0.82375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,14,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,15,100,stochastic,0.71,0.5,0.0,0.0,0,1,0
