step,agent_id,uav_type,x,y,action,action_name,battery,nearest_candidate_distance,in_candidate_range,coverage_ratio,target_detection_rate,inspection_success_rate,collision_count
226,quadrotor_1,quadrotor,1440.0,675.0,0,move_north,81.00000000000105,375.4871926069336,0,0.3125,0.125,0.125,0
227,fixedwing_0,fixedwing,552.066635904806,427.384054063467,6,straight,83.25000000000095,,,0.3125,0.125,0.125,0
227,quadrotor_0,quadrotor,1161.7089692711704,791.2649865497073,2,move_east,81.80000000000098,99.60318911666926,0,0.3125,0.125,0.125,0
227,quadrotor_1,quadrotor,1440.0,690.0,0,move_north,80.90000000000106,361.39900133253013,0,0.3125,0.125,0.125,0
228,fixedwing_0,fixedwing,554.8333369688252,397.51190373540464,9,change_altitude,83.20000000000095,,,0.313125,0.125,0.125,0
228,quadrotor_0,quadrotor,1176.7089692711704,791.2649865497073,0,move_north,81.70000000000098,113.43360793433575,0,0.313125,0.125,0.125,0
228,quadrotor_1,quadrotor,1440.0,705.0,2,move_east,80.80000000000106,347.3871680365637,0,0.313125,0.125,0.125,0
229,fixedwing_0,fixedwing,557.6000380328443,367.6397534073423,7,turn_right,83.15000000000096,,,0.314375,0.125,0.125,0
229,quadrotor_0,quadrotor,1176.7089692711704,806.2649865497073,10,return_to_base,81.60000000000099,108.89527450159208,0,0.314375,0.125,0.125,0
229,quadrotor_1,quadrotor,1455.0,705.0,2,move_east,80.70000000000107,342.2113977115706,0,0.314375,0.125,0.125,0
230,fixedwing_0,fixedwing,547.4830045054648,339.3971325550581,5,turn_left,83.00000000000097,,,0.315,0.125,0.125,0
230,quadrotor_0,quadrotor,1164.3349907153333,797.7865046867979,4,hover_inspect,81.500000000001,99.54971129541062,0,0.315,0.125,0.125,0
230,quadrotor_1,quadrotor,1470.0,705.0,2,move_east,80.60000000000107,337.6232174050679,0,0.315,0.125,0.125,0
231,fixedwing_0,fixedwing,550.2497055694839,309.52498222699575,6,straight,82.85000000000097,,,0.315,0.125,0.125,0
231,quadrotor_0,quadrotor,1164.3349907153333,797.7865046867979,2,move_east,81.500000000001,99.54971129541062,0,0.315,0.125,0.125,0
231,quadrotor_1,quadrotor,1485.0,705.0,0,move_north,80.50000000000108,333.6468689171124,0,0.315,0.125,0.125,0
232,fixedwing_0,fixedwing,553.016406633503,279.6528318989334,5,turn_left,82.80000000000098,,,0.31625,0.125,0.125,0
232,quadrotor_0,quadrotor,1179.3349907153333,797.7865046867979,0,move_north,81.400000000001,113.73352095628672,0,0.31625,0.125,0.125,0
232,quadrotor_1,quadrotor,1485.0,720.0,3,move_west,80.40000000000109,319.12198214868624,0,0.31625,0.125,0.125,0
233,fixedwing_0,fixedwing,568.1484055983287,253.748727835513,6,straight,82.65000000000099,,,0.31875,0.125,0.125,0
233,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,81.300000000001,110.09975809693373,0,0.31875,0.125,0.125,0
233,quadrotor_1,quadrotor,1470.0,720.0,0,move_north,80.30000000000109,323.27703797712485,0,0.31875,0.125,0.125,0
234,fixedwing_0,fixedwing,583.2804045631544,227.84462377209258,5,turn_left,82.60000000000099,,,0.319375,0.125,0.125,0
234,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,81.300000000001,110.09975809693373,0,0.319375,0.125,0.125,0
234,quadrotor_1,quadrotor,1470.0,735.0,0,move_north,80.2000000000011,308.99296049518193,0,0.319375,0.125,0.125,0
235,fixedwing_0,fixedwing,607.9422004896394,210.76259164238363,5,turn_left,82.450000000001,,,0.321875,0.125,0.125,0
235,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,81.300000000001,110.09975809693373,0,0.321875,0.125,0.125,0
235,quadrotor_1,quadrotor,1470.0,750.0,0,move_north,80.1000000000011,294.78001287042974,0,0.321875,0.125,0.125,0
236,fixedwing_0,fixedwing,637.5125569057778,205.70353823067308,5,turn_left,82.300000000001,,,0.325,0.125,0.125,0
236,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,81.300000000001,110.09975809693373,0,0.325,0.125,0.125,0
236,quadrotor_1,quadrotor,1470.0,765.0,4,hover_inspect,80.00000000000111,280.64900202958927,0,0.325,0.125,0.125,0
237,fixedwing_0,fixedwing,666.4504495500837,213.61545135624687,6,straight,82.15000000000101,,,0.325625,0.125,0.125,0
237,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,81.300000000001,110.09975809693373,0,0.325625,0.125,0.125,0
237,quadrotor_1,quadrotor,1470.0,765.0,2,move_east,80.00000000000111,280.64900202958927,0,0.325625,0.125,0.125,0
238,fixedwing_0,fixedwing,695.3883421943896,221.52736448182065,5,turn_left,82.10000000000102,,,0.3275,0.125,0.125,0
238,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,81.300000000001,110.09975809693373,0,0.3275,0.125,0.125,0
238,quadrotor_1,quadrotor,1485.0,765.0,4,hover_inspect,79.90000000000111,275.8526029375967,0,0.3275,0.125,0.125,0
239,fixedwing_0,fixedwing,718.2712606661812,240.9276748456612,6,straight,81.95000000000103,,,0.3275,0.125,0.125,0
239,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,81.300000000001,110.09975809693373,0,0.3275,0.125,0.125,0
239,quadrotor_1,quadrotor,1485.0,765.0,0,move_north,79.90000000000111,275.8526029375967,0,0.3275,0.125,0.125,0
240,fixedwing_0,fixedwing,741.1541791379728,260.3279852095017,6,straight,81.90000000000103,,,0.328125,0.125,0.125,0
240,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,1,move_south,81.300000000001,110.09975809693373,0,0.328125,0.125,0.125,0
240,quadrotor_1,quadrotor,1485.0,780.0,2,move_east,79.80000000000112,261.5592951889897,0,0.328125,0.125,0.125,0
241,fixedwing_0,fixedwing,764.0370976097645,279.7282955733422,6,straight,81.85000000000103,,,0.328125,0.125,0.125,0
241,quadrotor_0,quadrotor,1179.3349907153333,797.7865046867979,3,move_west,81.20000000000101,113.73352095628672,0,0.328125,0.125,0.125,0
241,quadrotor_1,quadrotor,1500.0,780.0,0,move_north,79.70000000000113,257.2820652649618,0,0.328125,0.125,0.125,0
242,fixedwing_0,fixedwing,786.9200160815561,299.1286059371827,5,turn_left,81.80000000000103,,,0.328125,0.125,0.125,0
242,quadrotor_0,quadrotor,1164.3349907153333,797.7865046867979,2,move_east,81.10000000000102,99.54971129541062,0,0.328125,0.125,0.125,0
242,quadrotor_1,quadrotor,1500.0,795.0,0,move_north,79.60000000000113,242.8222960506669,0,0.328125,0.125,0.125,0
243,fixedwing_0,fixedwing,799.4600578394693,326.38199751896195,5,turn_left,81.65000000000104,,,0.328125,0.125,0.125,0
243,quadrotor_0,quadrotor,1179.3349907153333,797.7865046867979,4,hover_inspect,81.00000000000102,113.73352095628672,0,0.328125,0.125,0.125,0
243,quadrotor_1,quadrotor,1500.0,810.0,3,move_west,79.50000000000114,228.43220834994213,0,0.328125,0.125,0.125,0
244,fixedwing_0,fixedwing,799.3074143576007,356.38160918257256,6,straight,81.50000000000105,,,0.328125,0.125,0.125,0
244,quadrotor_0,quadrotor,1179.3349907153333,797.7865046867979,0,move_north,81.00000000000102,113.73352095628672,0,0.328125,0.125,0.125,0
244,quadrotor_1,quadrotor,1485.0,810.0,0,move_north,79.40000000000114,233.23909964752556,0,0.328125,0.125,0.125,0
245,fixedwing_0,fixedwing,799.1547708757321,386.38122084618317,5,turn_left,81.45000000000105,,,0.328125,0.125,0.125,0
245,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,80.90000000000103,110.09975809693373,0,0.328125,0.125,0.125,0
245,quadrotor_1,quadrotor,1485.0,825.0,0,move_north,79.30000000000115,219.24662815355225,0,0.328125,0.125,0.125,0
246,fixedwing_0,fixedwing,786.338045165303,413.5055925820156,6,straight,81.30000000000106,,,0.32875,0.125,0.125,0
246,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,4,hover_inspect,80.90000000000103,110.09975809693373,0,0.32875,0.125,0.125,0
246,quadrotor_1,quadrotor,1485.0,840.0,0,move_north,79.20000000000115,205.3964223374294,0,0.32875,0.125,0.125,0
247,fixedwing_0,fixedwing,773.521319454874,440.629964317848,8,orbit_candidate,81.25000000000107,,,0.32875,0.125,0.125,0
247,quadrotor_0,quadrotor,1179.3349907153333,812.7865046867979,0,move_north,80.65000000000103,110.09975809693373,0,0.32875,0.125,0.125,0
247,quadrotor_1,quadrotor,1485.0,855.0,0,move_north,79.10000000000116,191.7193173921953,0,0.32875,0.125,0.125,0
248,fixedwing_0,fixedwing,759.9290734091094,467.37413840177516,6,straight,81.20000000000107,,,0.32875,0.125,0.125,0
248,quadrotor_0,quadrotor,1179.3349907153333,827.7865046867979,2,move_east,80.55000000000103,108.43707703960179,0,0.32875,0.125,0.125,0
248,quadrotor_1,quadrotor,1485.0,870.0,4,hover_inspect,79.00000000000117,178.25516265635332,0,0.32875,0.125,0.125,0
249,fixedwing_0,fixedwing,746.3368273633448,494.1183124857023,8,orbit_candidate,81.15000000000107,,,0.32875,0.125,0.125,0
249,quadrotor_0,quadrotor,1194.3349907153333,827.7865046867979,1,move_south,80.45000000000104,123.4251532184872,0,0.32875,0.125,0.125,0
249,quadrotor_1,quadrotor,1485.0,870.0,3,move_west,79.00000000000117,178.25516265635332,0,0.32875,0.125,0.125,0
250,fixedwing_0,fixedwing,731.9353001286828,520.4355314365962,8,orbit_candidate,81.10000000000107,,,0.32875,0.125,0.125,0
250,quadrotor_0,quadrotor,1194.3349907153333,812.7865046867979,10,return_to_base,80.35000000000105,124.88845224086104,0,0.32875,0.125,0.125,0
250,quadrotor_1,quadrotor,1470.0,870.0,4,hover_inspect,78.90000000000117,185.59123580169395,0,0.32875,0.125,0.125,0
251,fixedwing_0,fixedwing,716.7622687125682,546.315622581057,8,orbit_candidate,81.05000000000108,,,0.32875,0.125,0.125,0
251,quadrotor_0,quadrotor,1181.934177706242,804.3473200867578,4,hover_inspect,80.25000000000105,114.42961019297796,0,0.32875,0.125,0.125,0
251,quadrotor_1,quadrotor,1470.0,870.0,0,move_north,78.90000000000117,185.59123580169395,0,0.32875,0.125,0.125,0
252,fixedwing_0,fixedwing,700.8397790047269,571.7414818881422,8,orbit_candidate,81.00000000000108,,,0.32875,0.125,0.125,0
252,quadrotor_0,quadrotor,1181.934177706242,804.3473200867578,2,move_east,80.25000000000105,114.42961019297796,0,0.32875,0.125,0.125,0
252,quadrotor_1,quadrotor,1470.0,885.0,2,move_east,78.80000000000118,172.95292179871848,0,0.32875,0.125,0.125,0
253,fixedwing_0,fixedwing,684.1706130705908,596.6841943922032,8,orbit_candidate,80.95000000000108,,,0.32875,0.125,0.125,0
253,quadrotor_0,quadrotor,1196.934177706242,804.3473200867578,4,hover_inspect,80.15000000000106,129.02433905569387,0,0.32875,0.125,0.125,0
253,quadrotor_1,quadrotor,1485.0,885.0,4,hover_inspect,78.70000000000118,165.05607945773048,0,0.32875,0.125,0.125,0
254,fixedwing_0,fixedwing,666.7304453280886,621.0940397238186,6,straight,80.90000000000109,,,0.32875,0.125,0.125,0
254,quadrotor_0,quadrotor,1196.934177706242,804.3473200867578,4,hover_inspect,80.15000000000106,129.02433905569387,0,0.32875,0.125,0.125,0
254,quadrotor_1,quadrotor,1485.0,885.0,2,move_east,78.70000000000118,165.05607945773048,0,0.32875,0.125,0.125,0
255,fixedwing_0,fixedwing,649.2902775855865,645.503885055434,8,orbit_candidate,80.85000000000109,,,0.32875,0.125,0.125,0
255,quadrotor_0,quadrotor,1196.934177706242,804.3473200867578,1,move_south,80.15000000000106,129.02433905569387,0,0.32875,0.125,0.125,0
255,quadrotor_1,quadrotor,1500.0,885.0,0,move_north,78.60000000000119,158.19072530714195,0,0.32875,0.125,0.125,0
256,fixedwing_0,fixedwing,630.638951955388,669.0012902789114,8,orbit_candidate,80.80000000000109,,,0.329375,0.125,0.125,0
256,quadrotor_0,quadrotor,1196.934177706242,789.3473200867578,4,hover_inspect,80.05000000000106,133.09324799880213,0,0.329375,0.125,0.125,0
256,quadrotor_1,quadrotor,1500.0,900.0,0,move_north,78.5000000000012,144.7166608428805,0,0.329375,0.125,0.125,0
257,fixedwing_0,fixedwing,610.2515519294238,691.0093324494751,8,orbit_candidate,80.7500000000011,,,0.329375,0.125,0.125,0
257,quadrotor_0,quadrotor,1196.934177706242,789.3473200867578,0,move_north,80.05000000000106,133.09324799880213,0,0.329375,0.125,0.125,0
257,quadrotor_1,quadrotor,1500.0,915.0,4,hover_inspect,78.4000000000012,131.57324301630234,0,0.329375,0.125,0.125,0
258,fixedwing_0,fixedwing,610.3852774156702,721.0090344062334,8,orbit_candidate,80.7000000000011,,,0.329375,0.125,0.125,0
258,quadrotor_0,quadrotor,1196.934177706242,804.3473200867578,0,move_north,79.95000000000107,129.02433905569387,0,0.329375,0.125,0.125,0
258,quadrotor_1,quadrotor,1500.0,915.0,2,move_east,78.4000000000012,131.57324301630234,0,0.329375,0.125,0.125,0
259,fixedwing_0,fixedwing,625.6423321216758,746.8396805789088,5,turn_left,80.6500000000011,,,0.329375,0.125,0.125,0
259,quadrotor_0,quadrotor,1196.934177706242,819.3473200867578,4,hover_inspect,79.85000000000107,126.61258813659353,0,0.329375,0.125,0.125,0
259,quadrotor_1,quadrotor,1515.0,915.0,4,hover_inspect,78.3000000000012,124.66881921743688,0,0.329375,0.125,0.125,0
260,fixedwing_0,fixedwing,628.5534168238378,776.6981062885278,7,turn_right,80.50000000000111,,,0.329375,0.125,0.125,0
260,quadrotor_0,quadrotor,1196.934177706242,819.3473200867578,4,hover_inspect,79.85000000000107,126.61258813659353,0,0.329375,0.125,0.125,0
260,quadrotor_1,quadrotor,1515.0,915.0,4,hover_inspect,78.3000000000012,124.66881921743688,0,0.329375,0.125,0.125,0
261,fixedwing_0,fixedwing,643.8104715298434,802.5287524612032,8,orbit_candidate,80.35000000000112,,,0.329375,0.125,0.125,0
261,quadrotor_0,quadrotor,1196.934177706242,819.3473200867578,4,hover_inspect,79.85000000000107,126.61258813659353,0,0.329375,0.125,0.125,0
261,quadrotor_1,quadrotor,1515.0,915.0,2,move_east,78.3000000000012,124.66881921743688,0,0.329375,0.125,0.125,0
262,fixedwing_0,fixedwing,668.7777325562923,819.1611268207818,8,orbit_candidate,80.30000000000112,,,0.329375,0.125,0.125,0
262,quadrotor_0,quadrotor,1196.934177706242,819.3473200867578,4,hover_inspect,79.85000000000107,126.61258813659353,0,0.329375,0.125,0.125,0
262,quadrotor_1,quadrotor,1530.0,915.0,4,hover_inspect,78.20000000000121,119.26068376591243,0,0.329375,0.125,0.125,0
263,fixedwing_0,fixedwing,698.2428028996273,824.8011294504195,5,turn_left,80.25000000000112,,,0.329375,0.125,0.125,0
263,quadrotor_0,quadrotor,1196.934177706242,819.3473200867578,4,hover_inspect,79.85000000000107,126.61258813659353,0,0.329375,0.125,0.125,0
263,quadrotor_1,quadrotor,1530.0,915.0,4,hover_inspect,78.20000000000121,119.26068376591243,0,0.329375,0.125,0.125,0
264,fixedwing_0,fixedwing,722.5636574898241,842.365184563135,6,straight,80.10000000000113,,,0.329375,0.125,0.125,0
264,quadrotor_0,quadrotor,1196.934177706242,819.3473200867578,2,move_east,79.85000000000107,126.61258813659353,0,0.329375,0.125,0.125,0
264,quadrotor_1,quadrotor,1530.0,915.0,4,hover_inspect,78.20000000000121,119.26068376591243,0,0.329375,0.125,0.125,0
265,fixedwing_0,fixedwing,746.8845120800208,859.9292396758506,8,orbit_candidate,80.05000000000113,,,0.33,0.125,0.125,0
265,quadrotor_0,quadrotor,1211.934177706242,819.3473200867578,4,hover_inspect,79.75000000000108,141.5411313169724,0,0.33,0.125,0.125,0
265,quadrotor_1,quadrotor,1530.0,915.0,2,move_east,78.20000000000121,119.26068376591243,0,0.33,0.125,0.125,0
266,fixedwing_0,fixedwing,776.3483387442465,865.5757357840989,5,turn_left,80.00000000000114,,,0.33,0.125,0.125,0
266,quadrotor_0,quadrotor,1211.934177706242,819.3473200867578,2,move_east,79.75000000000108,141.5411313169724,0,0.33,0.125,0.125,0
266,quadrotor_1,quadrotor,1545.0,915.0,4,hover_inspect,78.10000000000122,115.55910565401577,0,0.33,0.125,0.125,0
267,fixedwing_0,fixedwing,800.6653219157387,883.1451503855409,9,change_altitude,79.85000000000115,,,0.330625,0.125,0.125,0
267,quadrotor_0,quadrotor,1226.934177706242,819.3473200867578,4,hover_inspect,79.65000000000109,156.48334171511738,0,0.330625,0.125,0.125,0
267,quadrotor_1,quadrotor,1545.0,915.0,2,move_east,78.10000000000122,115.55910565401577,0,0.330625,0.125,0.125,0
268,fixedwing_0,fixedwing,824.9823050872309,900.7145649869829,5,turn_left,79.80000000000115,,,0.330625,0.125,0.125,0
268,quadrotor_0,quadrotor,1226.934177706242,819.3473200867578,10,return_to_base,79.65000000000109,156.48334171511738,0,0.330625,0.125,0.125,0
268,quadrotor_1,quadrotor,1560.0,915.0,4,hover_inspect,78.00000000000122,113.73083621779533,0,0.330625,0.125,0.125,0
269,fixedwing_0,fixedwing,839.5958208341304,926.914663412659,5,turn_left,79.65000000000116,,,0.330625,0.125,0.125,0
269,quadrotor_0,quadrotor,1214.4599552835862,811.0170274778447,0,move_north,79.55000000000109,145.04847719995522,0,0.330625,0.125,0.125,0
269,quadrotor_1,quadrotor,1560.0,915.0,4,hover_inspect,78.00000000000122,113.73083621779533,0,0.330625,0.125,0.125,0
270,fixedwing_0,fixedwing,841.7675238974336,956.8359552598511,6,straight,79.50000000000117,,,0.330625,0.125,0.125,0
270,quadrotor_0,quadrotor,1214.4599552835862,826.0170274778447,4,hover_inspect,79.4500000000011,143.6057776193094,0,0.330625,0.125,0.125,0
270,quadrotor_1,quadrotor,1560.0,915.0,1,move_south,78.00000000000122,113.73083621779533,0,0.330625,0.125,0.125,0
271,fixedwing_0,fixedwing,843.9392269607368,986.7572471070431,5,turn_left,79.45000000000117,,,0.330625,0.125,0.125,0
271,quadrotor_0,quadrotor,1214.4599552835862,826.0170274778447,2,move_east,79.4500000000011,143.6057776193094,0,0.330625,0.125,0.125,0
271,quadrotor_1,quadrotor,1560.0,900.0,2,move_east,77.90000000000123,128.70934991089547,0,0.330625,0.125,0.125,0
272,fixedwing_0,fixedwing,833.2621740086435,1014.7929482799797,8,orbit_candidate,79.30000000000118,,,0.33125,0.125,0.125,0
272,quadrotor_0,quadrotor,1229.4599552835862,826.0170274778447,4,hover_inspect,79.3500000000011,158.59236133183916,0,0.33125,0.125,0.125,0
272,quadrotor_1,quadrotor,1575.0,900.0,3,move_west,77.80000000000123,128.82892905604834,0,0.33125,0.125,0.125,0
273,fixedwing_0,fixedwing,833.996718225675,1044.783954345019,8,orbit_candidate,79.25000000000118,,,0.33125,0.125,0.125,0
273,quadrotor_0,quadrotor,1229.4599552835862,826.0170274778447,3,move_west,79.3500000000011,158.59236133183916,0,0.33125,0.125,0.125,0
273,quadrotor_1,quadrotor,1560.0,900.0,4,hover_inspect,77.70000000000124,128.70934991089547,0,0.33125,0.125,0.125,0
274,fixedwing_0,fixedwing,844.7342160695363,1072.7965611507607,5,turn_left,79.20000000000118,,,0.33125,0.125,0.125,0
274,quadrotor_0,quadrotor,1214.4599552835862,826.0170274778447,2,move_east,79.25000000000111,143.6057776193094,0,0.33125,0.125,0.125,0
274,quadrotor_1,quadrotor,1560.0,900.0,4,hover_inspect,77.70000000000124,128.70934991089547,0,0.33125,0.125,0.125,0
275,fixedwing_0,fixedwing,842.6270547836489,1102.7224675082173,8,orbit_candidate,79.05000000000119,,,0.333125,0.125,0.125,0
275,quadrotor_0,quadrotor,1229.4599552835862,826.0170274778447,1,move_south,79.15000000000111,158.59236133183916,0,0.333125,0.125,0.125,0
275,quadrotor_1,quadrotor,1560.0,900.0,2,move_east,77.70000000000124,128.70934991089547,0,0.333125,0.125,0.125,0
276,fixedwing_0,fixedwing,851.6720966632433,1131.3264395644962,8,orbit_candidate,79.0000000000012,,,0.334375,0.125,0.125,0
276,quadrotor_0,quadrotor,1229.4599552835862,811.0170274778447,4,hover_inspect,79.05000000000112,159.89990132951309,0,0.334375,0.125,0.125,0
276,quadrotor_1,quadrotor,1575.0,900.0,4,hover_inspect,77.60000000000124,128.82892905604834,0,0.334375,0.125,0.125,0
277,fixedwing_0,fixedwing,869.506466476877,1155.4497737733188,5,turn_left,78.9500000000012,,,0.335,0.125,0.125,0
277,quadrotor_0,quadrotor,1229.4599552835862,811.0170274778447,10,return_to_base,79.05000000000112,159.89990132951309,0,0.335,0.125,0.125,0
277,quadrotor_1,quadrotor,1575.0,900.0,4,hover_inspect,77.60000000000124,128.82892905604834,0,0.335,0.125,0.125,0
278,fixedwing_0,fixedwing,875.4749331451419,1184.850069785941,8,orbit_candidate,78.8000000000012,,,0.338125,0.125,0.125,0
278,quadrotor_0,quadrotor,1216.9388174374608,802.7574205236169,4,hover_inspect,78.95000000000113,148.92241187440337,0,0.338125,0.125,0.125,0
278,quadrotor_1,quadrotor,1575.0,900.0,2,move_east,77.35000000000124,128.82892905604834,0,0.338125,0.125,0.125,0
279,fixedwing_0,fixedwing,890.9260624871555,1210.5650965612795,6,straight,78.75000000000121,,,0.339375,0.125,0.125,0
279,quadrotor_0,quadrotor,1216.9388174374608,802.7574205236169,3,move_west,78.95000000000113,148.92241187440337,0,0.339375,0.125,0.125,0
279,quadrotor_1,quadrotor,1590.0,900.0,2,move_east,77.25000000000125,130.68163286771156,0,0.339375,0.125,0.125,0
280,fixedwing_0,fixedwing,906.3771918291691,1236.2801233366179,5,turn_left,78.70000000000121,,,0.34125,0.125,0.125,0
280,quadrotor_0,quadrotor,1201.9388174374608,802.7574205236169,0,move_north,78.85000000000113,134.25573055445756,0,0.34125,0.125,0.125,0
280,quadrotor_1,quadrotor,1605.0,900.0,0,move_north,77.15000000000126,134.19569805405223,0,0.34125,0.125,0.125,0
281,fixedwing_0,fixedwing,909.5130307539374,1266.1157817714154,8,orbit_candidate,78.55000000000122,,,0.343125,0.125,0.125,0
281,quadrotor_0,quadrotor,1201.9388174374608,817.7574205236169,4,hover_inspect,78.75000000000114,131.7587629180879,0,0.343125,0.125,0.125,0
281,quadrotor_1,quadrotor,1605.0,915.0,0,move_north,77.05000000000126,119.90451087648043,0,0.343125,0.125,0.125,0
282,fixedwing_0,fixedwing,923.5259374930233,1292.6419659056191,8,orbit_candidate,78.50000000000122,,,0.345625,0.125,0.125,0
282,quadrotor_0,quadrotor,1201.9388174374608,817.7574205236169,3,move_west,78.75000000000114,131.7587629180879,0,0.345625,0.125,0.125,0
282,quadrotor_1,quadrotor,1605.0,930.0,4,hover_inspect,76.95000000000127,105.80972583293875,0,0.345625,0.125,0.125,0
283,fixedwing_0,fixedwing,945.4235524358925,1313.1479274732665,8,orbit_candidate,78.45000000000122,,,0.348125,0.125,0.125,0
283,quadrotor_0,quadrotor,1186.9388174374608,817.7574205236169,4,hover_inspect,78.65000000000114,116.86354450352155,0,0.348125,0.125,0.125,0
283,quadrotor_1,quadrotor,1605.0,930.0,0,move_north,76.70000000000127,105.80972583293875,0,0.348125,0.125,0.125,0
284,fixedwing_0,fixedwing,972.290059626826,1326.496739830908,5,turn_left,78.40000000000123,,,0.349375,0.125,0.125,0
284,quadrotor_0,quadrotor,1186.9388174374608,817.7574205236169,1,move_south,78.65000000000114,116.86354450352155,0,0.349375,0.125,0.125,0
284,quadrotor_1,quadrotor,1605.0,945.0,4,hover_inspect,76.60000000000127,92.0016545131408,0,0.349375,0.125,0.125,0
285,fixedwing_0,fixedwing,990.9979324295559,1349.9491489864058,5,turn_left,78.25000000000124,,,0.351875,0.125,0.125,0
285,quadrotor_0,quadrotor,1186.9388174374608,802.7574205236169,4,hover_inspect,78.55000000000115,119.67170766280884,0,0.351875,0.125,0.125,0
285,quadrotor_1,quadrotor,1605.0,945.0,0,move_north,76.60000000000127,92.0016545131408,0,0.351875,0.125,0.125,0
286,fixedwing_0,fixedwing,998.0416068386331,1379.110538713559,7,turn_right,78.10000000000124,,,0.354375,0.125,0.125,0
286,quadrotor_0,quadrotor,1186.9388174374608,802.7574205236169,4,hover_inspect,78.55000000000115,119.67170766280884,0,0.354375,0.125,0.125,0
286,quadrotor_1,quadrotor,1605.0,960.0,4,hover_inspect,76.50000000000128,78.63148723933037,0,0.354375,0.125,0.125,0
287,fixedwing_0,fixedwing,1016.7494796413631,1402.5629478690569,5,turn_left,77.95000000000125,,,0.355625,0.125,0.125,0
287,quadrotor_0,quadrotor,1186.9388174374608,802.7574205236169,4,hover_inspect,78.55000000000115,119.67170766280884,0,0.355625,0.125,0.125,0
287,quadrotor_1,quadrotor,1605.0,960.0,4,hover_inspect,76.25000000000128,78.63148723933037,0,0.355625,0.125,0.125,0
288,fixedwing_0,fixedwing,1023.7931540504403,1431.72433759621,8,orbit_candidate,77.80000000000126,,,0.3575,0.125,0.125,0
288,quadrotor_0,quadrotor,1186.9388174374608,802.7574205236169,4,hover_inspect,78.55000000000115,119.67170766280884,0,0.3575,0.125,0.125,0
288,quadrotor_1,quadrotor,1605.0,960.0,0,move_north,76.25000000000128,78.63148723933037,0,0.3575,0.125,0.125,0
289,fixedwing_0,fixedwing,1041.874366331172,1455.6632131433012,5,turn_left,77.75000000000126,,,0.360625,0.125,0.125,0
289,quadrotor_0,quadrotor,1186.9388174374608,802.7574205236169,4,hover_inspect,78.55000000000115,119.67170766280884,0,0.360625,0.125,0.125,0
289,quadrotor_1,quadrotor,1605.0,975.0,2,move_east,76.15000000000128,65.96603018056058,1,0.360625,0.125,0.125,0
290,fixedwing_0,fixedwing,1048.1445038485233,1485.0006529687785,8,orbit_candidate,77.60000000000127,,,0.3625,0.125,0.125,0
290,quadrotor_0,quadrotor,1186.9388174374608,802.7574205236169,3,move_west,78.55000000000115,119.67170766280884,0,0.3625,0.125,0.125,0
290,quadrotor_1,quadrotor,1620.0,975.0,10,return_to_base,76.05000000000129,75.71204227218837,0,0.3625,0.125,0.125,0
291,fixedwing_0,fixedwing,1065.879514923965,1509.1971275498813,6,straight,77.55000000000128,,,0.364375,0.125,0.125,0
291,quadrotor_0,quadrotor,1171.9388174374608,802.7574205236169,1,move_south,78.45000000000115,105.20472443362252,0,0.364375,0.125,0.125,0
291,quadrotor_1,quadrotor,1607.148117922617,967.2650709719454,3,move_west,75.9500000000013,73.55158622153581,1,0.364375,0.125,0.125,0
292,fixedwing_0,fixedwing,1083.6145259994066,1533.3936021309842,8,orbit_candidate,77.50000000000128,,,0.3675,0.125,0.125,0
292,quadrotor_0,quadrotor,1171.9388174374608,787.7574205236169,4,hover_inspect,78.35000000000116,110.37329216871565,0,0.3675,0.125,0.125,0
292,quadrotor_1,quadrotor,1592.148117922617,967.2650709719454,2,move_east,75.8500000000013,66.44242688811491,1,0.3675,0.125,0.125,0
293,fixedwing_0,fixedwing,1108.8664394312614,1549.5905422132994,5,turn_left,77.45000000000128,,,0.369375,0.125,0.125,0
293,quadrotor_0,quadrotor,1171.9388174374608,787.7574205236169,2,move_east,78.35000000000116,110.37329216871565,0,0.369375,0.125,0.125,0
293,quadrotor_1,quadrotor,1607.148117922617,967.2650709719454,4,hover_inspect,75.75000000000131,73.55158622153581,1,0.369375,0.125,0.125,0
294,fixedwing_0,fixedwing,1124.9073225490204,1574.9418748962648,8,orbit_candidate,77.30000000000129,,,0.370625,0.125,0.125,0
294,quadrotor_0,quadrotor,1186.9388174374608,787.7574205236169,2,move_east,78.25000000000117,124.23987763974576,0,0.370625,0.125,0.125,0
294,quadrotor_1,quadrotor,1607.148117922617,967.2650709719454,4,hover_inspect,75.50000000000131,73.55158622153581,1,0.370625,0.125,0.125,0
